index,Review,sentiment_predicted,category
634,나이 40에 쿵푸팬더 시리즈로 봤답니다. 특히나 이번엔 아이와 함께 볼수있어서 더 특별했어요 아이와 함께 제가 좋아하는 애니메이션을 함께 보며 내용을 공유하며 보니 더 재미있고 뜻깊은 하루였답니다.,1,story
635,재미있게 보았습니다~~~,1,story
636,재밌었습니다. 쿵푸팬더가 넘 사랑스러워요,1,story
637,5편은 나오기 힘들것 같다 후계자까지 두었으면,1,story
638,생각보다 재미있었음 하지만 더빙판도 많이나왔좋겠음,1,story
639,"유치원생, 초등학생도 재밌게 봤습니다",1,story
640,"전편들보다는 기대이하, 시리즈를 빼면 평작",0,story
641,아이와 보기에 정말 좋은 영화에요. 잼있어여,1,story
642,"재밌네요,, 막판은 조금 김 빠졌지만요",1,story
643,애들이랑 보기 딱 좋네요!,1,story
644,아이들과 재밌게 잘 봤습니다 4D라 아이들도 재밌어하네요^^,1,story
645,짧아서 보기 좋았어요. 근데 마무리는 많이 급하셨나봐요?,0,story
646,처음 경험 해보는 Ulta 4DX !!! 메가박스와 롯데시네마가 똑같이 도입한 MX4D 보다는 훨씬 더 나은 듯~,1,story
647,아이들이 좋아 하네요 마지막에 쫌 아쉽다고 하는데 그래도 재미있다고 했어요,1,story
648,기대보단 좀 루즈하고 아쉬웠지만 킬링타임 영화로 볼만해요~,1,story
649,꼭 4편까지 볼 필요는 없는거 같은...ㅎ 그래도 잼있음요ㅋㅋㅋ,1,story
650,오랫만에포를보니행복하네요,1,story
651,우리나라 더빙연기 훌륭하네요 재밌게 봤습니다,1,actor
652,재미있게 잘 보았네요~~,1,story
653,재밌어요 냉면의 평화 귀여워요,1,story
654,존잼 끝마무리가 시시함 ㅋㅋ,1,story
655,오랜만에 복잡한 생각 없이 즐겁게 볼 수 있는 영화였습니다!,1,story
656,아이들과 신나게 봤습니다.,1,story
657,애니메이션이 너무 오랫만이라 그런가요.. 아니면 너무 피곤해서 그런가요.. 영화관에서 이렇게 자본적이 첨인듯요..ㅜㅜ 교훈이 있는 애니메이션이긴 합니다.,1,story
658,4편은 최강빌런이었지만 재밌고 감동적이었어요. 아이가 아니라도 추천합니다,1,story
659,역시 실망시키지 않네요~~^^,1,story
660,재미있게 봤어욬ㅋㅋㅋ,1,story
661,아주 재미있게 잘봤습니다 아이가 시간가는줄모르고 집중해서 잘보네요^^,1,story
662,새로운 주인공의 대관식을 위한 주인공들의 변화,1,story
663,우선 ㅈㅏ막으로 볼 것. 한순간도 숼 틈 없음. 그라고. 음악이 ㄴ너무 좋아,1,directing
664,이번에도 너무 재밌게 잘봤어요!!,1,story
665,아이들이 좋아했어요 Vip쿠폰없이는 비싸서ㅜㅜ,1,story
666,아무 생각 없이 볼수 있는 그래도 5편은 안했으면 하는 마음입니라,1,story
667,재밌는데 전편들보다 못한 느낌 ... 그래두 시간 떼우기에는 괜찮은 편입니닷,0,story
668,펜더 쿵후 좋아요 ㅎㅎ 좋아해요 잘 봤습니다 ?,1,story
669,아쉽네요 시리즈가 갈수록 ㅜㅜ..,0,story
670,7살 아들이랑 재미있게 봤어요^^,1,story
671,아이들이 감동적이었다고 좋아하네요 리클라이너석 최고네요 ㅎ,1,story
672,"스토리니 빌런이니..,그딴거 다 무시하고 재미있게 감상 하시면 됩니다 쿵푸팬더 시리즈가 그런거 신경쓰고 보는 시리즈던가요?가족과 함께 보기 좋은 몇 안되는 영화가 아닐까 싶습니다.한참을 웃고 나왔네요.😊",1,story
673,"사라진 동심을 찾는다면 더 채밌을텐데 마지막엔 반드시 이길 걸 알면서도 과정을 즐기면서 1,2,3편을 본 의리의 관람",1,story
674,재밋어요 기대해도 좋아요,1,story
675,ㅎㅎ잼있게보고왔어요~,1,story
676,즐거운 현재 진행형 추억에 성장 한스푼 더한 맛.,1,story
677,웃음만을 주는 영화는 아님~ 전편들 다시 봐야겠어요^^,1,story
678,아이와함께 봤는데 잼있어하네요 저도잼있게봤어요 애들이많네요 쿵푸팬더 잼있어요 추천합니다,1,story
679,역시 유쾌하고 깨알같은 유머가 볼만했어요~,1,story
680,아이와 즐겁게 봤어요~ 오랜만에 포 봐서 좋았어요 ^^,1,story
681,생각보다 재미있었어요ㅎㅎ,1,story
682,그냥저냥 시간은 가더라,0,story
683,아이들이재밌었다고합니다 다른시리즈에비해 빌런이 넘 약했데요ㅋㅋ,1,story
684,그냥 무난하게 재미있네요,1,story
685,오랫만이다 이너피스~!!!,1,story
686,아주아주아주 좋아요~!,1,story
687,아이랑 보기에는 딱 좋아요,1,story
688,아이들과 즐거운시간 함께해서 좋아요 강추,1,story
689,가족다같이 보기 좋습니다,1,story
690,지루하다는 평도 있고 전편들의 비해 재미 없다는데 가족들과 전편처럼 아주 잼나게 잘 봤습니당❤?흥해라 쿵푸팬더❤,1,story
691,그럭저럭...전편들 보단 못해요...,0,story
692,아이들하고..보기 괜찮습니다.,1,story
693,재미도 감동도 교훈도 암것도 없음,0,story
694,진짜 믿고보는 영화에요ㅠㅠ 애니메이션 영화중에 제일 좋아하고 어릴때부터 쿵푸팬더 팬이기도 한데 진짜 너무 사랑해요 ㅠㅠ 짱이에요 ㅠ 너무 조아요 증맬,1,story
695,막내와 보러왔습니다. 푸바오 생각 믾이 납니다. 초등자녀가 있다면 추천합니다. 중딩은 애매하네요^^,1,story
696,리클라이너에서 보면 백프로 잡니다. 리클라이너 없는데서 보세요,1,story
697,젠 꼬리 만져보고 싶었음,0,story
698,너무 재밌게 잘보고갑니다,1,story
699,"노잼 입니다....,",0,story
700,무난하게 보기 좋았지만 아무래도 전 시리즈들이 그리운건 어쩔수없는듯..,0,story
701,정말 고마워요 이렇게 재미난 영화 보여주삼,1,story
702,재미있어요 재미있어요,1,story
703,어렸을때부터 본 영화여서 그런지 추억이 있고 너무 재미있습니다 꼭 보세요,1,story
704,초5 아이들이랑 봤는데 재밌었다고 합니다~~~^^,1,story
705,재미있어요. 아이들이 너무 재미있다고하네요,1,story
706,초심으로 돌아온 쿵푸팬더,0,story
707,애들은 좋아하겠던데… 시리즈가 길어지니 좀 식상한 느낌? 분노의5인방도 안나오고 마지막 빌런만 급조해서 만든느낌이 강하더라고요 ㅎㅎ 1.2.3편을 봐서 의리로 봤지만 5가 나온다면 또 봐야할지 ㅋㅋ,0,story
708,오랜만에 아이들하고 재미난 영화봤네요 영상미 몰입감 최고입니다,1,story
709,쿵푸팬터가 정말 재미있었고 쿵푸팬더 친구도 웃겼어요,1,story
710,재미있는 영화에요.. 다음편 나오면 또 보고싶어용,1,story
711,상영시간이 짪다.기대보다는 별루,0,story
712,유쾌하고 즐거웠습니다,1,story
713,아이들과좋은시간이었습니다,1,story
714,재밌게 봤습니다!!!,1,story
715,재밌어요. 역시나 쿵푸팬더 기대를 저버리지않았어요.,1,story
716,쿵푸팬더 팬인데 진짜 진짜 재밌고 감동도 있어요. 포의 깨달음이 정말 감동적입니다.,1,story
717,아이와 즐겁게 관람했어요🤩🤩🤩,1,story
718,가벼운 마음으로 보기에 딱 좋아요 미국식 말장난을 한글로 교묘하게 번역해놓은 부분을 찾는 재미도 쏠쏠했어요 욕하는 토끼 너무 귀엽고요 그냥 맘이 좀 편해지는 영화네요,1,story
719,기대한 만큼 재밌었다. 전작에세 나왔던 인물들도 한번씩 언급되어서 다시 상기 시켜주는것도 좋았다. 특히 1기의 악역인 타이렁! 타이렁이 세월이 지난 만큼 성숙한 캐릭터가 되었다. 아 멋진 친구다,1,actor
720,재미있어요 아이들이 좋아해요 !,1,story
721,오우~~~잼 있또. 볼만해 ㅋ,1,story
722,내면의 평화를 찾는걸 연습해야겠어요,1,story
723,오늘의 저녁은 만두로 정했다!,1,story
724,8년만에 다시 만나서 넘 좋았어요,1,story
725,편안하게 부담없이 즐기면서 볼수 있는 영화,1,story
726,"1의 임팩트에는 여전히 부족하지만 2,3보다 재밌었고 악역 올스타를 보는 느낌이였습니다.오랜만에 타이렁을 보니 반가운 느낌도 들었습니다",1,story
727,영화 너무 재미 있어요,1,story
728,쿵푸팬더 역시 잼있었어용,1,story
729,빌런의 종합세트~ 재미있게 봤습니다,1,story
730,"쿵푸팬더는 코난 극장판처럼 볼까 말까의 고민이 아니라 언제 어디서 볼까하고 고민하는 작품이다. 오랜만에 포를 만나니 정말 즐거웠다. 1, 2편보다는 확실히 명작이다라고 말하기엔 어렵다고 볼 수 있지만 충분히 재밌게 즐길 수 있는 작품이다. 아마도 한 번 더 볼 듯 하다.",1,story
731,아이들이 좋아하네요 웃갸요,1,story
732,좋아하는시리즈라. 기대하고있었는데 역시나 ㅋㅋ. 신나게웃다왔네요,1,story
733,잘 봤습니다 쿵푸팬더 4,1,story
734,5.6편이 나와도 꼭볼예정 용의전사는 영원할듯,1,story
735,진짜 쿵푸팬더 시리즈는 다 재밌어요~!!☺?☺? 이번에 나온 쿵푸팬더4도 추천합니다!!!,1,story
736,가볍게 그리고 재미있게 잘봤습니다.,1,story
737,빌런이 너무 약하다 그전 시리즈에비해 지루한면이 없지않아있음 미취학 어린이용 영화로는 적합한듯하다,0,story
738,깨알재미의 완벽 캐릭터들의 호연,1,actor
739,역시나 많은 아이들과 같이 관람을 했네요 덕분에 집중을 하기가 힘들었고 뻔하지만 뻔하지 않은 줄거리의 쿵푸팬더였습니다 아이들이 조용하면 아이들이 아니죠 ㅋㅋㅋ,1,story
740,역대 쿵푸팬더 시리즈중 최악이다 자녀위해서 보시는거 아님 비추. 재미도 감동도 없이 기존 인물 짜집기한 내용뿐임 영화보다가 이렇게 졸린건 첨인듯,0,story
741,"재미, 볼거리, 영상미, 유머 거기도 교훈까지 쿵후팬더 넘 좋아요💕",1,directing
742,아들이랑 재밌게 봤어요^^,1,story
743,포의 쿵푸라이프도 끝물인듯,0,story
744,네 적당히 재밌었습니다 포는 역시 옳아요,1,story
745,"명상을 통해 자신을 바라보는 자세와 허허실실, 작은 힘을 모으면 큰 힘이 됨을 보여 준 영화임",1,story
746,저도 아이도 재밌었어요 빌런이 생각보다 아쉽긴 했어요,1,story
747,성우보다 액션에 더 투자한게 보였습니다.,1,directing
748,쿵푸팬더4 완전재미있게 봤어요.,1,story
749,"볼 만한 내용, 믿고 듣는 한스 짐머의 음악, 잭 블랙이 노래한 브리트니 스피어스의 베이비 원 모어 타임, 신나는 액션신 더빙으로 한 번 더 봐야지",1,directing
750,역시 실망시키지 않는다,1,story
751,혼자가서 봤는데도 너무너무 잼있었어요.,1,story
752,스토리가 재미있고 몰입감이 좋아서 잘봤어요,1,story
753,쿵푸팬더4 에서 나오는 포 와 젠이 힘을 합쳐서 카멜레온 을 무찔르는 장면 과 ost가 좋았다.,1,directing
754,"쿵푸팬더 1,2,3보신 분들이라면 꼭 보세요!^*^",1,story
755,각 캐릭터를 살린 쿵푸 액션이 더 실감나게 연출되었어요. 역시 쿵푸 팬더의 클라쓰는 영원하다!!,1,directing
756,넘 좋았어요^^ 가족과 함께보기 딱 좋네요 초1도 끝까지 집중해서 잘봤어요♡♡,1,story
757,"정해진 스토리를 위해 캐릭터를 억지로 끼워 맞춘 느낌이 큽니다. 특히 악당 친구들을 설득하거나 위기를 모면하는 장면에서 얼렁뚱땅 대충 넘어가는 씬이 많아요. 실망입니다. 단, 액션씬은 훌륭하니 눈뽕용으로 추천합니다.",0,directing
758,꿀잼 더빙이라 편하게 봤어요,1,story
759,가족이 함께 보기 좋은영화 재미있게 봤어요,1,story
760,또보러갈거에요!!역시 믿고보는 쿵푸팬더,1,story
761,재미있어요. 귀여운 동물들이 힘을합처 싸우는장면 넘귀여웠어요~,1,directing
762,괜찮아요!!! 괜찮아요!!!,1,story
763,전작들 만큼은 아니지만 재밌었어요,1,story
764,아이들과 오랜만에 리클라이너관에서 편안하게 너무 재미있게 웃으며 봤습니다. 적극추천이에여 어른들이 보기에도 넘 재미있어요,1,story
765,쿵푸팬더4 재밌어요 강추 합니다 추천 합니다 재밌게 봤네요,1,story
766,판다와 여우의 유쾌한 모험활극,1,story
767,지루하지않고 재미있었습니다,1,story
768,아쉬운데.. 3편이 훨 좋은데,0,story
769,즐겁게 재미있게 잘 보았습니다. 줄거리가 흥미롭고 다시보고싶어요!^^,1,story
770,젠이랑 포의 활약이 좋았어요 그리고 타이렁이 푸를 괸히 선택해다는 말도 웃겨서요,1,story
771,울트라 4DX로 관람했어요 안그래도 허리 안좋은듸 덜컹덜컹 흔들흔들 아주 예술이었네요..ㅋㅋ 영화는 재미납니다,1,story
772,끝에 마음이 뭉클 ㅠㅠ 좋앗슴,1,story
773,진짜 너무 재밌음!!!! 다음편 기다립니당,1,story
774,귀여운 포~ 잘봤어요.🥰,1,story
775,기존캐릭터들에 케미가 없네요~ 오인방 캐릭터 배우들의 목소리를 영화 내내 듣지 못했어요~ 스토리도 진부하고...,0,story
776,잼나게봤어요 기대이상이네용,1,story
777,새로운 접근이 신선했다.^^* 이제는 쿵푸폭스1을 기대해야하나.^^*,1,story
778,개그 코드가 저랑 맞는것 같아서 너무 재밌었어요 중간 중간 지루하지 않게 개그 해주는 장면이 있어서 너무 좋네요,1,directing
779,가족과 함께 관람하기 좋았습니다^^,1,story
780,쿵푸팬더 시리즈 처음 보는 7세 아이랑 재미있게 보고 왔습니다~ 카멜레온이 조금 무섭다고 꿈에 나올 것 같다고 하는거 빼고는;; 괜찮았어요 ㅎㅎㅎ,1,story
781,귀엽고 신나는 영화. 완전체 판다의 등장,1,story
782,간만에 봐서 잼났는데...역시 1편보다는 못하네요~ 초5 아들은.잼나다고 하네요~,1,story
783,기대를져버리지않는 귀여운 큰판다,1,story
784,역시 쿵푸팬더😆 너무 재밌어요!!,1,story
785,초등 1학년 아이랑 봤어요 결말이 좀 아쉬운감이 있네요,0,story
786,빌런이 약간 아쉬웠다.,0,story
787,편안하게 보기 좋았어요.,1,story
788,"8년만에 돌아온 쿵푸팬더 시리즈, 우리의 영원한 주인공 포와 새로운 빌런 카멜레온과의 대결을 비롯하여 새 캐릭터 젠과의 여정으로 이제는 용의 전사의 삶과 영적 지도자의 되는 과정을 보여주면서 쿵푸액션과 유머코드가 어울려 언젠가는 다음 시리즈가 기대되는 애니메이션 영화.",1,directing
789,간이 좀 덜 됐어도 왕만두는 왕만두,0,story
790,아주 재미있게봤어요 아이들이 좋아하네요,1,story
791,저는 조금 지루했습니다 우리 푸바오를 연상하면서 봤지만 그래도 스토리라인이 다소 지루했습니다,0,story
792,"기대만큼은 보여주는 영화. Inner peace, dinner please",1,story
793,"간만에 나왔는데, 그래도 재미있네요",1,story
794,가볍고 기분좋게 봤습니다,1,story
795,볼만해요ㅎㅎㅎㅎ귀여워요 !!,1,story
796,아이들이랑 같이봤는데 재미있었습니다 초딩아이도 재미있었다고 하네요,1,story
797,4dx로 봤는데..감동 2배. 아아들이 너무 좋아함,1,story
798,조금 졸렸어요 ㅋㅋ 😂,0,story
799,역시 쿵푸팬더 생각을 비우고 즐기기 좋다,1,story
800,짱잼존잼핵잼 너무너무 재밌어요ㅎㅎ,1,story
801,너무 재밌었어요~ 즐겁게 잘 봤어요 ㅎ,1,story
802,전편 안봐도 재밌었어요 유쾌한 쿵푸팬더입니다,1,story
803,초등학교 자녀와 함께 관람했는데 재미있다고 하네요,1,story
804,정말 재밌게 보았습니다.,1,story
805,조카랑 재밌게 크게 웃으며....^^,1,story
806,자막으로 보다가 더빙을 보니까 더빙이 휠씬 재미있게 봤어요~,1,story
807,회사동료분들이랑재미나게 관람했어요,1,story
808,캐릭터 괜찮습니다. 영상도 괜찮습니다. 잘 봤어요.,1,directing
809,포는젠하고카멜레온이사는마을에갔다,0,story
810,"와우 ~ 귀여워 ! 재밌는데,,, 이제 조금 식상함 ㅠㅠ",1,story
811,역시 쿵푸팬더는 우리에게 재미와 감동을 주지요,1,story
812,자리를 물려주어야 할 포의 활약과 깨달음?,1,story
813,재밌게 봐서요 대박 이에요,1,story
814,4DX에서 영화를 보니 놀이동산에 있는 것처럼 더 유쾌합니다. 만화는 누구나 할 것 없이 우리 모두 행복하고 즐겁게 해줍니다..,1,story
815,역시 기대를 져버리지않는 쿵푸팬더 시리즈~^^ 아이에게 즐거운 시간 선물해주셔서 감사합니다.,1,story
816,갠적으로 3편보다 재밌었고 포 너무 귀여웠다 ㅋㅋㅋㅋ ㅠㅠ,1,story
817,흥미진진하고 웃기고~ 재밌게 봤습니다. 1~3편을 모두 아우르고자 하는 시리즈 종합판 느낌.,1,story
818,전작 빌런들 너무 빨리 퇴장해서 아쉬움...,0,story
819,이제는 보내줘야겠네요 잘봤습니다,1,story
820,역시쿵푸팬더답습니다5도나올듯,1,story
821,기대를 너무했나요! 생각외로 웃음표인트가 별로 없고 스토리는 점점 지루해지는것같아요,0,story
822,신나고 재미있고 아이와 즐겁게 봤어요,1,story
823,아이낳고 아이들과보니 좋았어요 재미있었어요,1,story
824,재미는 있는데 예전과 비슷 ㅠ,0,story
825,더 유연해진 몸놀림과 여전히 선명한 메세지.,1,story
826,그냥~ 그동안 시즌들은 웃긴것도 있고 감동도 있었는데~ 그동안 시리즈 보다는 조금약해요~,0,story
827,아들과 같이 보러왔습니다 재미 있네요 만족 힙니다,1,story
828,역시 쿵푸팬더!!!! 지루함이없다,1,story
829,포와 나는 4번 만났다. 세번에 그치는 것이 좋았다.,1,story
830,새로운 빌런의 등장과 화려한 액션이 역시나 기대만큼 재밌네요,1,directing
831,처음 광고가 길어서 좀 지루해하기는했지만 협력하는모습이 좋았어요,1,story
832,7살 아들과 너무 재미있게 보았어요~! 아들이 앞편 안보고 보았는데도 재밌다고 하네요!,1,story
833,최고. 아이랑 너무 재밌게 봤네요! 완전 강추요,1,story
834,전편에비해 아쉬운요소들은 있지만 아이들과 함께 보기 재밌었습니다.,1,story
835,시리즈의 양산이 피로감을 주는데... 그래도 아이들이 좋아하니 극장으로 발걸음을 할수 밖에...,1,story
836,쿵푸팬더시즌 본거중에 젤 재미있었어요,1,story
837,잼나게 잘 봤습니다. 팬더 넘 귀여워요^^,1,story
838,초등학생 아이와 너무재미있게잘보았습니다,1,story
839,역시 실망을 안시키네요.,1,story
840,새로운 캐릭터의 등장 메인캐릭터가 아쉬웠어요,1,actor
841,생각보다 별로였어요! 카멜레온을 돋보이게 하려고 온갖 빌런듵을 다 모아놓고... 예전에 봤던 쿵후팬더는 어디로 사라졌나요?,0,story
842,앞에거 안보고 첨으로 4부터 밧는데 잼잇네요~ 집에서 1.2.3 다 바야겟네요~,1,story
843,지루하네요 전개가 갑자기 빨라지는것도 요상 의리로 봤습니다,0,story
844,쿵푸팬더4 재미있었어요!!,1,story
845,아이와 함께볼수있는 아주유쾌한 영화네요~~ 다음편이 기대되네요!!!,1,story
846,애들 보여주면서 같이 봤는데 재미있네요. 다만 아이들이보는데 아기토기 3명은 너무 난폭해서 그부분은 별로였어요. 그것만아니면 잘만들었습니다.,1,story
847,"뻔한 전개, 딱 기대한 정도의 재미.",0,story
848,"오랜만에 보는 푸근한 포우, 필연성 보다는 현란한 영상은 약점",0,directing
849,재미있었어요~ ㅎㅎ 4D로 보세요,1,story
850,오지 오스본의 Crazy Train이 삽입된 주니퍼 시티의 추격전이 백미다. 오지 오스본 다시 듣기 중~,0,story
851,언제나 유쾌한 쿵푸팬더시리즈,1,story
852,서사가 너무 약함 그냥 액션 보여줄려고 하지만 뭔가 새로운 액션은 없어서 3편까지가 딱이었다는 느낌,0,directing
853,한때 인기 캐릭터에 새로운 활력을 불어 넣으려 했으나 어쩌면 첫사랑의 기억처럼 추억으로 남겨놓는 것도 미덕이 아닐까 하는 생각을 한다. 그렇나 다행히 짜증내면서 볼 영화까지는 아니라 다행이란 생각이 든다.,0,actor
854,시리즈는 1편이 제일 재미있다고 하는데 이번편도 넘 재미있게 봤어요. 팬더가 멋있어 보이는거는 나만 그런건가싶네여 ㅋㅋ,1,story
855,전편에 비해 아쉬웠지만 재밌었음,1,story
856,재밌게 잘 봤습니다 쿵푸팬더,1,story
857,혹시나 했는데 역시나!!!,0,story
858,재미 있게 잘 보았습니다~,1,story
859,여전히 웃기고 꾸준히 귀엽다,1,story
860,아이들이 좋아했어요.,1,story
861,아이들에게 교훈도 주는 좋은 영화 웰메이드입니다 두번씩 보세요,1,story
862,가족들이 같이보면 좋습니다. 여우가 아주 매력적이네요.,1,story
863,초5.초3아이랑 재미있게봤어요~ 어른은 예측가능한 스토리이긴한데 애들은 재미있다네요^^,1,story
864,흔들림이 재밌었고 물이나오고 바람이 시원했다,1,story
865,아이들과 행복한 추억 만들고 가요 쿵푸팬더 정말 오랜만인데 역시나 엄 잼있네요,1,story
866,우리애기가 재미있게 잘 봐써요,1,story
867,스토리가 잼있어서 애들이 좋아해요.,1,story
868,마무리가 아쉽긴 하지만 전체 관람가니까 이해하겠습니다..ㅎ,1,story
869,시시하고 내용이 별로다.더빙판이여서 그런지 몰입도 잘 안됀다. 쥬라기공원이 감독이 바뀌면서 흥행도가 떨어진 것처럼 실망을 안겨준 작품인 것 같다.,0,story
870,아이랑 재밌게봤어요^^,1,story
871,아이가 좋아해요 ~~~~,1,story
872,재미있어요. 아이들이 좋아하겠어요.,1,story
873,애니는 드림웍스 가 잼나네요 토이스토리 -> 슈렉 -> 쿵푸팬더로 이어지는 시리즈 가 항상 소소한 즐거움을 주는듯요 특히 아이들과 보기에 더할나위 없습니다,1,story
874,감동이 있어서 좋아써요,1,story
875,아이들과 재밌게 봤어요♡,1,story
876,아이가 재밌다고 하네요,1,story
877,쿵푸팬더4 . 즐겁고 유익하게 관람했습니다 스토리 탄탄하고 애니메이션 퀄리티 더더더 좋았어용 한시간반이 스피드하게 지나갔음 추천합니다 스트레스 확 날려버렸음 꼭 보셔용,1,story
878,오랜만에 영화도보고 재밌었어요~,1,story
879,이너피스~ 이너피스~~ 오늘 점심은 만두~~~,1,story
880,지루하지 않고 재미있게 봤어요,1,story
881,많이 졸립네요~!ㅠㅠ,0,story
882,아이들이 넘 잼났대요.. 4d로 다시 보고 싶다며,1,story
883,그냥 그럭저럭 😂 킬링타임용,0,story
884,재미있었어요. 잭블랙의 목소리 연기가 좋았어요.,1,actor
885,"8살, 6살 아이들도 엄마도 너무너무 재미나게 봤어요~~ 👍",1,story
886,아이들과~잼있게보고왔어요~^^,1,story
887,역시 성숙해진 포를 본거같아 뭉클했네요,1,story
888,시간 순삭은 어디서 나온 말이던가... 극장에서 돈 주고 보기엔...쿠키 없음.,0,story
889,쿵푸팬더는 봐도봐도 재미있어요^^ 아이들과 즐거운시간 보냈네요,1,story
890,중간중간 잼있게 봤어요~~,1,story
891,포 너무귀여웠음 초반부가 좀 지루하긴함,1,story
892,결말이 뭐 별거없네.라고 딸내미가 그러네요,0,story
893,죄송해여…. 중간 정도에서 졸았어요…;;;,0,story
894,잠을 얼마 못자고 봐서 초입부에 두 번이나 졸아서 아쉬워요,0,story
895,재미있습니다. 남여노소 누구나 즐길 수 있는 작품입니다.,1,story
896,평이 별로여서 걱정했는데 재밌게 봤어요~,1,story
897,우리 아이가 정말 즐거워하면서 봤어요 어른인 제가 봐도 재밌었네요,1,story
898,가족과 즐겁게 봤네요 어우편 기대되네요,1,story
899,예상결말이였지만 재미있게 관람 했습니다,1,story
900,생각보다 별로네요 실망이에용,0,story
901,아들이 광고 보고 너~~무 보고싶어서 아빠랑 보고 왔는데 재미있다고 하네요~,1,story
902,전작보단 그저그렇지만 나름 재밌었어요 !,1,story
903,아들이 좋아함 ㅎㅎㅎㅎ,1,story
904,ㅠㅌㅎㅌ샽샽샤툐ㅐ툐ㅐ태ㅛ탷요ㅐㅌ새ㅑㅅ새ㅛㅐ쵸체ㅛ,1,story
905,잘 봤습니다 쿵푸팬더는 언제나 명불허전이네요 ㅋㅋ,1,story
906,3부작까지는 무난한 연출력과 시리즈의 자연스러운 연결고리가 쿵푸팬더의 흥행을 이룰수있는 원동력이 되었으나 무언가 4편은 연출력 미흡속 단순한 스토리전개가 쿵푸팬더만의 매력을 반감 시키는 이젠 이시리즈도 마감을 고할때가 된듯 싶어 보인다 ㅜㅜ,0,story
907,늘 먹던 익숙한 맛입니다~,0,story
908,올해의 최고의.영화!!,1,story
909,아들과 함께 재밌게 봤어요~^^ 아들이 무적의 5인방 부재가 조금 아쉽다고 합니다.ㅎㅎ,1,story
910,"지루함 없는 빠른 전개, 매력 없는 빌런",0,story
911,아이와 봤는데 처음부터 끝까지 지루하지 않고 재미있게 봤어여👍👍👍,1,story
912,아이가 재미있답니다.,1,story
913,"시즌1,2,3보다는 퀄리티가 떨어지는 느낌? 그래도 재밌음",1,story
914,아이들과 웃으면 즐겁게 봤습니다,1,story
915,항상 믿고 보는 쿵푸팬더,1,story
916,적을 올인원해서 보는 잼난 카멜레온,1,story
917,아이들과 재미있게 잘 봤습니다.,1,story
918,시간 가는줄모르고봤어요 엔딩이 아쉽긴했지만..,1,story
919,늘 그렇듯 킬링타임으로 보기에 좋지만 빌런이 개사기 능력인거에 비해 너무 허무하게 이겨버려서 아쉬웠음,0,story
920,애들이 좋아해요. 재밌네요.,1,story
921,너무 재밌었어요! 오랜만에 가볍게 웃으면서 볼 수있는 영화였던 것 같아요.,1,story
922,시리즈 마지막. 그래서 그런가 최종 빌런이 좀...,0,story
923,시간이 어떻게 지났는지 모르게 재밌게 봤어요. 잘 봤어요,1,story
924,쿵푸팬터4. 최고였어요,1,story
925,오랜만에 보던 쿵푸팬더 재미있어요,1,story
926,아이들과 같이 보기좋았어요.,1,story
927,"팬서비스로도 함량미달에 그친, 잘 매듭지었던 이야기에 굳이 이어붙인 사족",0,story
928,가볍게 즐기면서 보기 즐거운 영화,1,story
929,너무너무재밌고 박진감넘쳐욥,1,story
930,아들이 재밌게 보고 왔네요,1,story
931,연경cgv 리클라이너 좌석이 너무깔끔하고 편해서 잘봤어요,1,story
932,재미있었습니다 전시리즈 빌런들 전체다 나오는것도 좋았습니다.,1,story
933,졸렸어요 ㅠㅠ집중이 안된건지 ㅜ,0,story
934,gde34uytfghji754eddxxhji864dggui64edhjji654dghuyr,1,story
935,유머도 있고 볼거리도 있고. 아이가 좋아하네요.,1,directing
936,"아이들이, 너무 좋아했어요. 재미있었다고 극찬했답니다. 별 5개요.",1,story
937,오랜만에 재미있게 봤음.. 코믹적인 요소 잘 넣어놨고 스토리도 잘 연계되어 있으나 포가 너무 막강해서 대결구도에 긴장감이 덜한 느낌! 아들은 옆에서 계속 웃고 있음,1,story
938,아들과 함께 즐겁게 관람 했습니다~~다음편도 기대가 됩니다,1,story
939,역시나 너무 귀엽고 잼나용~,1,story
940,좀 지난한 느낌이 있긴 하나.. 잘 봤어요,1,story
941,오랜만에 쿵푸팬더라 재밌게 봤어요,1,story
942,옛날 생각나고 재밌었습니다,1,story
943,즐거운 포의 모험 4탄!!!,0,story
944,유쾌하고 재미있었습니다,1,story
945,역시 쿵푸팬더는 재밌어요ㅎ,1,story
946,아이들과 주망 영화관 데이트 ㅋ 아이들이 너무 재밌다고 하네요:) 쿵푸팬더5 언제 볼 수 있냐고 묻네요 ㅋㅋ,1,story
947,애들도 그렇고 어른들도 그렇고 재밌게 봤어요,1,story
948,아이들과 볼 때 조금 의외인 장면이 있었네요^^;; 토끼 세마리가 인상적이네요ㅠㅜ,1,directing
949,재미있게 잘 관람 했습니다,1,story
950,"성숙된 쿵푸팬더 ""포"" 내면의 평화 냉면의 펑화~ 평화를 지키는 수호자",1,story
951,아이들과 적당히 볼만했습니다,1,story
952,노잼이네요 노르노르잼잼,0,story
953,아이들과 재미있게 보았습니다~^^,1,story
954,쿵푸팬더는 배신하지 않아요..,1,story
955,한국인들은 판다를 아주 사랑해요. 그래서 늘 흥행하지요. 역시 포!!는 귀염둥이~^♡^,1,story
956,쿵푸팬더 원래 좋아했는데 이번것도 너무 다이나믹하고 좋았어요! 재미있게 봤습니당,1,story
