index,Review,sentiment_predicted,category
628,깔끔하고 꿀잼ㅎㅎ 다음 시리즈 나오겠죠?,1,story
629,재밌게 잘 봤습니다!!,1,story
630,제이슨 스타뎀의 시원시원한 액션,1,directing
631,영.화. 비.키.퍼.관.람.,0,story
632,굿굿 하고싶은 마음이 있습니다,1,story
633,화끈한 액션에 몸이 들썩들썩ㅋㅋㅋ,1,directing
634,진짜 뻔한데 여전히 섹시한 아조씨,1,story
635,영화전체가 존윅 지망생 .. 꿈나무.. 나는 왜 이제 제이슨 스타덤 멋있는척하는게 그냥 웃기지?!.. 그럼에도 좋았어요인 이유 액션을 보러갔기때문에 액션만족도는 충족합니다,0,directing
636,통쾌한 액션 좋아요 good!,1,directing
637,마치 범죄도시 같은 시원한 액션,1,directing
638,dndnmdmdmdm,1,story
639,"간만에 봐서 그런지 제이슨에 마블리가 겹쳐 보이네요. 21세기 램보처럼 허무맹랑하지만, 뭐 우리는 마동석도 좋아하니까, 킬링 타임용으로 잘 봤습니다!!",1,story
640,액션좋고 통쾌합니다 법이냐 정의냐 어렵네요 스토리도 단순해서 보기좋습니다 추천합니다,1,story
641,액션이 재미나게 펼쳐진 영화.,1,directing
642,영화 잘 봤습니다. 재밌어요.,1,story
643,ㅇㄷㅇㄴㅇㄷ읏ㆍㅇㆍㄴㆍ느으ㅡㅡ으ㅡㅇㄷㅅㄴㅅㄷ,1,story
644,재미있게 잘 봤습니다 :),1,story
645,그냥저냥 잘 ㅡ봤습니다,0,story
646,믿고 보는 스타뎀의 액션이긴 하지만 그게 전부,0,directing
647,복수하는 영화라 생각할 필요 없이 좋았어요~,1,story
648,어쨌든 사이다 지수는 최고,1,story
649,거침없이 시원시원해요,1,story
650,재이슨 스타뎀 믿고 봅니다!!,1,story
651,시원시원한 액션. 화끈했습니다.,1,directing
652,해당영화를관람하였습니다,0,story
653,몇번을 봐도 재미있네요,1,story
654,"제이슨 스타뎀의 액션, 나름의 통쾌한 복수극으로 화끈하게.. 좀 진부한 스토리와 액션에도 불구하고",0,directing
655,스타뎀은 늘 평균값은 하지,0,story
656,재밌었어요 추천합니다 ㅎㅎ,1,story
657,비키처비키퍼비키퍼키,0,story
658,편하게 볼 수 있는 영화 같아요~ 존윅 영화 버전보다 조금 낮은 버전 같기도 합니다 ㅎㅎ,1,story
659,제이슨 스타뎀 영화 ㅋㅋㅋ 미친 영화 ㅋㅋㅋ 스트레스 오지게 풀림,0,story
660,재밌게봤어요 ㅋㅋㅋ ㅎㅎ,1,story
661,이영화 안본 눈 없게 해주세요 ^^ 정말 통쾌! 우리사회 악들을 싹 다 뿌셔주심,1,story
662,영화 재밌게 잘 봤습니다,1,story
663,A급을 생각한 B+ 영화~,0,story
664,스토리는 부실해도 액션은 볼만,0,directing
665,형님은 아직 죽지않았다,1,story
666,현재 제일 재밌는 영화.,1,story
667,그래도 볼만한 영화~~,1,story
668,나름 재미있게 봤어요~,1,story
669,우리나라 영화 보이스가 훨 재밌음… 뭔가 좀 부족함,0,story
670,액션으로 충분히 볼만함,1,directing
671,비키퍼 넘 재밌네요~ 쫌 잔인하긴 한데,1,story
672,영화 잘 봤어요. 제이슨 스타뎀 대단하네요.,1,story
673,뇌를 비우고 본다면....,0,story
674,"그래 다 부셔라, 부셔라",0,story
675,조지고 부시며 스트레스는 확실히 날린다,0,story
676,비키퍼의 강력함!!!!.,1,story
677,주먹으로 응징 재미는 없어요,0,story
678,흥미진진한 작품 입니다,1,story
679,재밌었어요잘봤습니당 ㅋㅋㅋ ㅎㅎ,1,story
680,역시 실망시키지 않네요,1,story
681,보이스피싱을 조심해야합니다,0,story
682,지키퍼(2024).,1,story
683,화끈한 액션ㅎㅎ 강추!!!,1,directing
684,비키퍼 재밌게 봤습니다,1,story
685,하나의 목표물을 향해 거침 없이 직진하는 액션 영화,1,directing
686,속이 뻥 뚫리는 사이다액션!!!흔한 표현이나 다른 표현 필요없네!!비키퍼 2도 나오려나~,1,directing
687,제이슨스타덤의 액션은 늘 볼만합니다.스토리는 좀 엉성했지만 그래도 액션짱,1,directing
688,우리나라에도 꿀벌지키미가 있었으면 ㅜㅜ,1,story
689,스타뎀 때문에 봤어요!!!!,1,story
690,스토리가 너무 단조롭다,0,story
691,꿀벌 아닌 말벌 같은 19금 액션과 피의 복수극,1,directing
692,포스터 보고 주인공 보고 딱 기대한 만큼 만족을 주는 영화네요 이 영화도 한 3편까지 만들었으면 좋겠네요,1,story
693,지루하지않고 재밌네요. 후속편나올듯,1,story
694,비키퍼를 잘 보고 왔습니다,0,story
695,재밌다 맛있다 꿀맛이다,1,story
696,영화 잘 봤습니다. 좋았습니다.,1,story
697,영화 잘 봤습니다. 좋았습니다.,1,story
698,영화 잘 봤습니다. 좋았습니다.,1,story
699,비키퍼 영화 재밌었어요,1,story
700,영화 잘 봤습니다 잘 봤어요,1,story
701,비슷한 영화가 많아서 기대없이 뵜는데 재밌어요,1,story
702,시원하게 날려주는 주먹!,1,story
703,재미있게 잘 뵜어요 생각없이 보기 좋음,1,story
704,abcdefghijklmnopqrstuvwxyz,1,story
705,ㄱㅇㄱ시싣ㄱㅇㄱㅇㄱㅅㄱㅇㄱㄱㅈㄱㅈㄱ,0,story
706,재밌게 잘 보고왔습니다:),1,story
707,gooood gooood gooood,1,story
708,gooood gooood gooood,1,story
709,gooood gooood gooood,1,story
710,킬링타임용 영화로 딱이에요,1,story
711,gooood gooood gooood,1,story
712,gooood gooood gooood,1,story
713,주인공의 액션보러 가는 영화!!,1,directing
714,gooood gooood gooood,1,story
715,gooood gooood gooood,1,story
716,gooood gooood gooood,1,story
717,고구마없는 시원시원한 전개! 두시간을 순삭시키는 영화! 먼치킨의 끝판왕ㅋㅋㅋ혼자 다 발라버리기,1,story
718,짱쎈남자가 나쁜놈들 때려잡는건 항상 재밌지,0,story
719,요근래 가장 시원한 액션,1,directing
720,음… 주인공버프를 너무받았..,0,story
721,gooood gooood gooood,1,story
722,gooood gooood gooood,1,story
723,뻔한 스타뎀 영화지만 지루하지 않고 시원시원합니다,1,story
724,시원한 영화입니다~~!,1,story
725,오 기대이상 재미있었어요 액션이 최고 올해본영화중중에 제일 볼만했어요,1,directing
726,좋아하는 외국 배우!!,1,actor
727,믿고보는배우. 제이슨스타덤. 재밌었다. 액션짱,1,directing
728,꿀벌아저씨 호ㅏ이팅!,1,story
729,비키퍼 제이슨 스타뎀.,1,story
730,어설픈 존윅감성인데...마지막 반전까지도,0,story
731,역시 믿고 보는 제이슨 형님!!,1,story
732,전형적이지만 좀 더 짜릿해진 제이슨표 액션.,0,directing
733,비키퍼 비키퍼 비키퍼 비키퍼,0,story
734,킬링타임용으로 매우 괜찮네요,1,story
735,양봉하고 상관없는 전형적 액션영화,0,story
736,액션은 중간. 스토리는 구멍 숭숭,0,story
737,액션영화 좋아하시면 상력추천드립니다 존윅 이후로 재미있는 액션영화네요!,1,story
738,존웍도4편이다 비키퍼4편가자,0,story
739,통쾌한 액션 지루하지 않은 빠른전개 이보다 더 무슨말이 필요할까?,1,story
740,이시대의 말벌아저씨 스타뎀,1,story
741,비키퍼를 조심하세요 여러분,1,story
742,스토리전개는 좋치만 약간 잔인하네요,0,story
743,뭔가 충분히 죽일걸 여러번 살려주고 여자요원은 왜 계속 나와서 깝치지?,0,story
744,역시 스타뎀 시원하고 화끈한 액션 시간이 순삭돼버림!!,1,directing
745,너무 억지스럽네요 개연성이 없음,0,story
746,비키퍼 제이슨스타덤. 잼웂엇어,0,story
747,액션영화 비키퍼 잘봤습니다,1,story
748,군더더기 없는 화끈한 액션 킬링 타임용으로는 최고의 영화...스타템 팬이라면 무조건 봐야 할 영화,1,directing
749,비키퍼 재밌다 내용좋음!,1,story
750,비키퍼 액션도 좋고 유머도 좋다,1,directing
751,제이슨 스타뎀 형님의 액션은 좋았지만.. 부실한 스토리와 중간중간 건너뛰기를 한듯한 전개가 아쉬웠습니다~ 그래도 아무 생각없이 킬링타임으로는 좋은 것 같네요 ㅎㅎ,0,story
752,이영화는 직접 영화관보셔아되요!,1,story
753,천재적일 정도로 잔인해서 소름이 돋았다. 아드레날린 뿜,1,story
754,빠른 전개와 스토리 구성이 좋었어요,1,story
755,스타일이 다른 또다른 존윅의 탄생,1,story
756,아주 화끈하네유 비키퍼,1,story
757,스토리 보다는 일당백의 액션을 보는재미.,1,story
758,액션도 멋지네요. 화끈합니다.,1,directing
759,비키퍼 좋았어요~^^,1,story
760,제이슨 스타뎀의 시그니쳐 액션이 돋보이는 영화 하지만 긴장감보다는 화려함이 많이 강하다 조금 아쉬움,1,directing
761,ott로 나오면 보세요~,1,story
762,ott로 나오면 보세요~,1,story
763,그냥 그래요 그냥 그래요,0,story
764,ott로 나오면 보세요~,1,story
765,그냥 그래요 그냥 그래요,0,story
766,ott로 나오면 보세요~,1,story
767,ott로 나오면 보세요~,1,story
768,아는 맛 그자체. 스타뎀 배우의 액션이 다 한 영화.,1,directing
769,액션이 시원시원 해요😄,1,directing
770,"정말 재밌었고, 히트맨3를 하는 느낌이라 더 몰입이 되었습니다",1,story
771,오랜만에 깔끔한 액션영화네요.,1,story
772,제이슨 스타뎀이 곧 장르인 영화입니다,1,story
773,존윅보다 날렵한 제이슨 스타뎀의 호쾌한 액션,1,directing
774,액션이 죽여줘요 ㅎㅎㅎ,1,directing
775,전반적으로 엉성하지만 시간 죽이기로눈 괜찮은 편,0,story
776,예상정도의 재미...후속편이 나올것 같은 느낌적인 느낌,0,story
777,쏘고 부수고 제이슨 스타뎀의 화려한 액션,0,directing
778,시원한 액션만 남는...,0,directing
779,역시 이름값하는 시원한 액션~~ 재밌어요!!,1,directing
780,너무 재밌게 잘 봤어요 ㅎㅎ,1,story
781,너무 재밌게 잘 봤어요 ㅎㅎ,1,story
782,너무 재밌게 잘 봤어요 ㅎㅎ,1,story
783,직접 보시고 판단 하세요,0,story
784,너무 재밌게 잘 봤어요 ㅎㅎ,1,story
785,너무 재밌게 잘 봤어요 ㅎㅎ,1,story
786,바쁜 꿀벌일꾼은 꿀을 지켜야한다,0,story
787,재밌게 봤습니다. 2편도 나왔으면 좋겠네요,1,story
788,재미있었습니다. 존윅의 또 다른 버전의 스토리.. 제이슨 스타뎀의 액션씬 몰입감과 함께 잘 보았습니다.,1,directing
789,"오랜만에 나에게 맞는 액션영화라, 재미있게 시간가는줄 모르고 본거같다",1,story
790,비키퍼 넘 액션씬도 너무 화끈하게 좋고 전개흐름도 빠르고 잼있게 잘 봤어요~,1,story
791,스타뎀의 액션!!! 시원합니다,1,directing
792,"8.3/이런 거 보고 싶어서 본 거고, 보여줄 만큼 보여줬으니 된 거고.",1,story
793,비키퍼 제이슨 스타뎀 번잇올,1,story
794,꿀벌을 지키는 비키퍼!,1,story
795,피싱범죄 좀더 화끈하게 처단했음 좋을 뻔했어요 . 너무 팍해 빠져서는 ....,0,story
796,"늘 그랬듯이 흔한 소재이겠지만, 거기다가 양봉업자 스토리 추가? 이건 신선하다 싶어서 봤음. 역시 제이슨 스타뎀의 액션은 최고였고 어쨌든 권선징악이라는 나름의 키워드를 벌들의 세계와 연결짓는 게 참 좋았음.",1,directing
797,속도감이 장난아닌 영화ㅋ,1,story
798,두번째 관람. 실제로도 비키퍼가 존재했으면 하는 바람. 화끈한 액션 강추,1,directing
799,언제나 화려한 액션 벌 키우는 존윅 이라 보시면 딱일듯 합니다 빠박이는 빠박이다 ㅎㅎ,1,directing
800,요번 작품을 통해 제이슨 스타뎀이 액션을 잘하는지 배우라는것을 증명해줬다고 생각하게 만든 작품이라고 생각한다.,1,story
801,"무게감이 존윅 만큼은 아님, 액션은 그럭저럭 볼만해요~",0,directing
802,뇌 비우고 보는 영화..,0,story
803,생각한만큼 시원시원하다.,1,story
804,믿고 보는 제이슨 스타뎀. 스토리는 뻔하지만 액션이 좋았습니다.,1,directing
805,정말 정말 재미있게 봤어요,1,story
806,와 완전 존잼 액션 미쳤다,1,directing
807,재미있게 잘 봤어요 액션이 굿,1,directing
808,좋았어요! 좋았어요!,1,story
809,"누구나가 한번쯤 상상해봤을 이야기, 때려부수는거 보러가려면 추천",1,story
810,흥미진진 했고 액션이 멋있었어요,1,directing
811,팝콘무비 스토리는 별로지만,0,story
812,액션물 가겹게 보기좋네요,1,directing
813,스타뎀 땅땅 하는데 존윅 스타일의 액션을 레퍼런스한,1,directing
814,답답함이라곤 없는 시원시원한 전개와 액션!,1,directing
815,1시간 40분동안 총알을 500만번정도 쏘는 것 같아요. 할리우드버전 범죄도시 같은 느낌이었습니다 ㅋㅋㅋㅋ,0,story
816,고구마 없이 사이다맛! 비키퍼는 꼭 살아서 잘 계시길!,1,story
817,존윅을 능가하고싶었지만 시리즈로 내공까지쌓인거라 빡새가? 황새쫒아가는격 ㅋ,0,story
818,간만에 영화 재밌게 봤어요,1,story
819,가족들과 재미있게 관람했습니다.,1,story
820,비키퍼 한테 걸리면 골로간다,0,story
821,시원시원한 액션. 스트레스 풀기에 좋다,1,directing
822,보급형 존윅같은 느낌.,0,story
823,전형적인 스타뎀영화. 존윅과 아저씨를 적당히 섞고 존나 간지를 버무리면 이 영화가 된다. 근데 못생긴 흑인 여주인공이 이런 영화에까지 들어온 건 마이너스 이억점.,0,story
824,막힘없이 쭉쭉쭉 시원하게 가는 권선징악 액션영화,1,story
825,때리고 부수는거는 왠만하면 재미가 없을수가 없음,0,story
826,좋은 영화 잘 관람했습니다.,1,story
827,시원 시원 합니다. 믿고 보는 배우인데...,1,actor
828,역시 믿고보는 액션이 너무 멋있어요👍,1,directing
829,후반부에 노랑 원숭이 인상적이네요! 조용히 2편 기대해봅니다..,1,story
830,The Beekeeper,1,story
831,The Beekeeper,1,story
832,액션장면들이 좋았어요,1,directing
833,비키퍼 잘 봤습니다. ~~~ ^^,1,story
834,과연 어떠한 내용으로 19금 영화인지 궁금해지는 영화,1,story
835,내가 응원하는 사람이 무적일때의 쾌감,1,story
836,비키퍼비키퍼비키퍼비,0,story
837,존윅 좋아하면 좋아할 듯,0,story
838,믿고 보는 제이슨 스타뎀의 영화입니다.,1,story
839,그럭저럭 볼만했습니다.,0,story
840,액션감 넘치는 연기 좋았어요.,1,actor
841,액션감 넘쳐 좋았지만 아쉬움이 남아요,1,directing
842,제이슨스타뎀 시간순삭.... 벌꿀 구입하고 싶네요 ^^,1,story
843,시원 하게 해결하는 영화,1,story
844,벌을 지키고 시민을 지키고 무적의 액션,1,directing
845,최강의 액션과 새로운 도전,1,directing
846,간만에 통쾌한 액션이었네요.,1,directing
847,FBI 빼고 액션 한 우물만 팠으면...,0,directing
848,액션이 시원시원해서 좋았어요,1,directing
849,"스타덤 형님의 화끈한 액션,좋았다 좋았어~‘실제로 이런 조직이 존재하는가’라는 의구심이 들었고 미국 정부,특히 대통령과도 부딪치면서 해치워대는 설정은 아주 많이 과하게 느껴졌음^^;",1,directing
850,B급은 유지한다고 해야하나..,0,story
851,액션이 죽여줘용~ 대머리 아자씨 홧팅,1,directing
852,빌런을 처리하는 과정의 개연성만 따지지 않는다면 꽤 재미있습니다~,1,story
853,여형사는 없었어도 될듯합니다.,0,story
854,킬링타임용으로 딱이네,1,story
855,오랜만에 화끈한 액션영화 봐서 좋았음. 마동석 류의 영화. 주인공이 혼자 다 죽임. ㅋㅋ,1,story
856,기대안하고 봤는데 액션씬보면서 스트레스 날렸습니다,0,directing
857,액션은 볼만하지만 스토리가 단순.,0,story
858,별로예요. 별로예요.,0,story
859,비키퍼 한번 화나면 장난 아니다,1,story
860,오랜만에 머리안쓰고 볼 수 있는 영화라 좋았다.,0,story
861,좋았어요.좋았어요.좋았어요.,1,story
862,믿고 보는 빠박이형표 액션영화,1,story
863,2024. 04. 10. 관람평,0,story
864,머리비우고 시원시원한 액션을 즐겨라!,0,directing
865,볼만했어요...!!,1,story
866,재미있게 봤습니다!!,1,story
867,재미있게 봤습니다!!,1,story
868,재미있게 봤습니다!!,1,story
869,"잘쉬다갑니다.,.,.,.,.,.,.,.",1,story
870,"잘쉬다갑니다.,.,.,.,.,.,.,.",1,story
871,"나이가들면무기력해지죠... 번집이균형을잃으면여왕벌을교체해야지... 옳고그름, 그건일시적이지않아,이세상에정의가있다고믿어 <비키퍼, 2024>",1,story
872,제이슨 스타뎀의 화끈한 액션,1,directing
873,제이슨 스타뎀은 늙지도 않나,0,story
874,주인공이 B급 영화도 찍는구나..,0,story
875,재밌었어요.액션은역시 스타뎀!!!!,1,directing
876,스타뎀이 무쌍 찍는 영화 대통령 어머니 를 둔 아들의 패기가 부른 패착,0,story
877,맨날 같은 액션의 반복반복반복,0,directing
878,존윅의 무대포 버전이라고 해야 할 듯 머리 비우고 액션만 보다,0,directing
879,"잘 보고 왔어요, 감사합니다.",1,story
880,재미있게 잘 보았습니다.,1,story
881,제목만으론 예상할 수 없는 쾌감액션,1,directing
882,너무 무적이네요 ㅋㅋㅋ 그래도 잘봤어요,1,story
883,영화 '아저씨'가 생각났어요.,1,story
884,몰입해서 재미있게 봤어요,1,story
885,보는 내내 긴장감이 장난아니였고 액션 너무 멋있었어요 스타뎀배우님 짱~,1,actor
886,때리고 부시는 거 좋아하면 강추!,1,story
887,상영관이 적어서 별재미없는 영화인가보다하고 시간때우기용으로 관람했는데 기대이상이고 보이스피싱 악당들을 화려한 액션으로 시원하게 때려눕히는데 마치 마동석 액션보는 거 같음,0,directing
888,좋았어요 재밌게 잘 봤어요,1,story
889,제이슨 스타뎀이 좋으면 봐라. 그 외에는 없다. 사회가 불만스럽고 나쁜놈이 가득한가? 그가 그냥 처리한다.,0,story
890,그의 액션.. 어느누군가는 또다른 존윅이라고(?) 했던것 같은데.. 흠.. 약간 영국식 존윅(?) 딱딱하면서 츤데레 같은.. 아니.. 스태덤이 영화에서 영국식 억양이라며 꼬집히던게 떠올라서..ㅎㅎ 진지한 벌꿀아저씨,1,directing
891,스타뎀 다작만할뿐 별볼일 없는 영화도 많이 찍어서 기대감은 크게 없었는데 비키퍼는 청불액션 꽤나 잘 뽑았네요. 존웍이 생각나는 영화..스타뎀도 액션 영화 끝물인 나이라..좀더 빨리 찍어서 세계관 확장시켰으면 좋았을껄..리암니슨 생각난다..나쁜놈들은 역시 학살이 제맛이지,0,directing
892,화려한 액션 작품이었습니다,1,story
893,기대했던만큼 액션 좋았고 역시 제이슨 스타뎀입니다! 지루할 틈을 안주네요 재미있게 봤습니다^^,1,story
894,시간순삭^^남주 넘 화려한액션 굿굿,1,directing
895,스트레스 해소에 짱입니다,1,story
896,벌집을 건드리면 ㅈ대는거야.,0,story
897,잼있게 잘봤어요 ㅎ 액션 볼만 했어요,1,directing
898,액션이 넘 사이다고 시원하네요 먼치킨주인공ㅋㅋㅋ,1,directing
899,"미국판 보이스피싱 얘기, 사기당하는 금액 또한 스케일 남다름, 엄마 잃은 딸에게선 슬픔이라곤 1도 찾아볼수없음, 주인공의 이유있는 액션만 보임...",0,directing
900,벌처럼 날아서 벌처럼 쏜다,0,story
901,역시…. 본인이 제작하니 몸을 아끼지 않네요… ㅎㅎㅎ,1,story
902,제이슨 스타덤의 시원한 액션 좋았어요,1,directing
903,옛날엔 니슨형님이 이랬는데 이젠 스타뎀 형님이 맡았음! 가끔은 아무 생각없이 다 때려 부숴줘야됨!!!,1,story
904,액션 전세계 1위~~제이슨스타덤,1,directing
905,제이슨 스타뎀의 액션은 언제나 최고,1,directing
906,천하무적 제이슨 스타뎀의 통쾌한 복수극!,1,story
907,"세상에는 건들지 말아야 할 3명이 있었다. 존 윅. 오늘만 산다는 전당포 아저씨. 해바라기 태식이.. 그러나, 이젠 4명이 되었다.",1,story
908,존윅 같은데 난 이게 더 깔끔하니 잼있었음,1,story
909,가볍게 권선징악으로 때려부시는 액션을 원한다면 추천!,0,directing
910,역시 액션~~ 제이슨 보러 왔어요 ^^,1,directing
911,멋진액션!정말화끈하네요!!,1,directing
912,시원하게 벌을 주는 재미는 있다.,1,story
913,나쁜 놈들은 혼나야 돼 비키퍼,0,story
914,제이슨 스타덤 무난한 액션연기,0,story
915,ㅡ르스싀ㅡㄴㄷㅇㄷㅇㄷㅅㅌㅎ디,1,story
916,★★ 보이스피싱 범죄를 단죄하는 통쾌함 그러나 분노와 동기가 턱없이 부실하다,0,story
917,우당탕탕 깨부수는 데에만 진심,0,story
918,마지막 30분은 정말 좋네요.,1,story
919,스타뎀 형의 액션은 언제 봐도 멋있음,1,directing
920,완전 사이다임 .액션이. 시원시원함♡,1,directing
921,현실감이 없어서 오히려 괜찮았음.,1,story
922,액션 좋았어요 ㅎㅎ 현실감 없지만 사이다여서 좋았습니다!,1,directing
923,뇌를 비워라. 생각을 하는 순간 진거다,0,story
924,그냥 제이슨 스타덤 스타일의 영화 항상 요런식 걍 소재나 내용만 종 바뀔뿐,0,story
925,액션만 봐줄만해. 액션 굳굳,1,directing
926,은근 웃음코드도 재밌고 팝콘액션영화로 좋아요,1,story
927,한국영화 보이스와 존윅이 떠오르는 영화 저는 그래도 재미있게 봤습니다. 스트레스를 날려주는 액션,1,directing
928,역시 액션...킬링타임용 굿~^^,1,directing
929,비키퍼 제이슨 스타뎀 액션이 굿,1,directing
930,볼만합니다. 추천합니다.,1,story
931,보이스 피싱! 영화처럼 다 부숴버렸음 좋겠네요.,1,story
932,"스타뎀 형님, 멋지네요.",1,story
933,킬링 타임용으로 좋아요.,1,story
934,킬링타임용으로는 좋은영화다,1,story
935,시간 잘 갔어요 ㅎㅎ 액션씬,1,directing
936,벌꾼=비키퍼=모나리자,0,story
937,벌집의 균형을 깨트리는 여왕벌을 잡을 현실비키퍼가 존재했으면 좋겠네요 스타뎀액션 역시 시원 하고 통쾌 하네요,1,directing
938,딱 제이슨 스타뎀 영화. 전형적인 제이슨 스타뎀을 좋아한다면.,0,story
939,제이슨이 나오니까 무조건 보았는데 기대를 넘 많이해서 그런지 제이슨 액션말고는 별로예요,0,directing
940,생각했던 것보다 좋았어요,1,story
941,믿고 보는 제이슨 빡빡이 브로의 핵꿀잼 액션의 향연은 언제나 화끈하네요.,1,directing
942,너무 재밌네요 역시 스타뎀이네요ㅋ,1,story
943,초중반 매우 흡입력있고 매력적이었으나 후반부 마무리가 아쉽네요.그래도 시리즈가 계속 나온다면 좋겠어요. 잘봤습니다.,1,story
944,제이스 스타뎀이 보이스피싱 악당들을 화려한 액션으로 시원하게 혼내줘서 통쾌했습니다.,1,directing
945,악당들이 건드리지 말아야 할 것이 하나 더 늘었다.,1,story
946,아니 근데 무고한 사람 너무 마니 죽는거 아님?ㅜㅜ,0,story
947,간만에 재대로된 액숀영화!!,1,story
948,벌집의 균형을 깨트리면 여왕벌을... 현실가능? 비키퍼 어디있나요?,0,story
949,보이스피싱 다 때려잡아주세요~~~,0,story
950,너무 터무니없지만 재밌게 봤네요,1,story
951,비키퍼비키퍼비키퍼.,0,story
952,약간 좀 아쉽긴 합니다 보이스피싱 어메리칸 버젼,0,story
953,역시 액션은… 역시 액션은…,1,directing
954,기대를 별로 안했는데 생각보다 스토리도 재미도 괜찮았네요!,1,story
955,액션은 시원시원한데 배우들 연기가 좀….,0,actor
956,믿고 보는 제이슨 스타뎀!!,1,story
957,재밌게 잘 보았습니다. 탄탄한 구성과 빠른 전개가 좋습니다,1,story
958,미국식 피싱범 잡기 재미있네요~ 액션도 시원하고 조직의 머리가 그 사람이었다니.... 와우~~~,1,directing
959,믿고보는 액션!! 시원하게 보기,1,directing
960,기대 했는데 볼만 합니다.,1,story
961,재미나요 볼만 합니다.,1,story
962,제이슨스타뎀 특유의 액션물에 존윅의 향기가살짝 나는 느낌.,1,directing
963,비키퍼 재미있게 봤어요,1,story
964,지루할 틈이 없이 재미있게 보았음. 영화 라지만 액션씬은 과장이 너무 심했음-_-,1,story
965,영화제목과 달리 생개보다 재미있었음,1,story
966,말벌을 지키는 꿀벌대장,0,story
967,재미있게 잘 보았습니다 ~~^ ^,1,story
968,비키퍼 bee keeper 2024 04,1,story
969,흥미진진합니다. 쫀쫀하게 끝까지 재밌게 봤네요. 추천합니다.,1,story
970,비키퍼 비키퍼 비켜라 비켜,0,story
971,영화 비키퍼 잘봤어요.,1,story
972,재미있게 잘 봤습니다.,1,story
973,"컨셉과 액션만 볼 만 한데, 스타뎀 액션도 예전 같지 않네",0,directing
974,시간가는 줄 모르고 재밌게 봤어요~!!,1,story
975,주인공이 제이슨 스타뎀이라 보고 싶어서 봤는데 역시나 재밌게 봤습니다! 스토리는 약간 흔한 느낌인데 액션이 좋았어요! 근데 18금이라 뭐지 했는데 조금 잔인하게 나와서 그런 것 같아요...!,1,directing
976,간만에 쩌는 영화가 나와서 손뼉을 치며 침 질질 흘리며 웃으면서 봤네요! 쩔어요!,1,story
977,역시 액션 ! 잼있고 시원하게 잘 봤어요.,1,directing
978,청불액션! 다 부숴버리쟈,0,directing
979,재미있게 잘 보았습니다,1,story
980,제이슨형의 액션은 항상 볼만함.,1,directing
981,아는데 맛있는 그맛! 빡빡찌의 김찌 맛집,1,story
982,최근 본 영화 중에 가장 통쾌하고 시원했습니다. 스트레스 해소로 본 장르 적합성에도 부합하고. 긴장감과 시원시원한 액션씬이 관객 압도해요. 청불이라 그런가요. 상영관이 너무 적어서 아쉬운 영화.,1,story
983,팝콘무비로 제격입니다. 흐린눈으로 보시는거 강추 ㅋ,1,story
984,피싱의 스케일이 낭다르네..ㅋㅋ,1,story
985,재미있게 본 영화입니다,1,story
986,잘봤습니다 잘봤습니다,1,story
987,제이슨 아재 영화는 이제 이걸로 끝!,0,story
988,청불이라는게 사람죽이는 장면이 많이 나와서네요. 긴장감속에서 잘봤어요,1,directing
989,역시 제이슨스타덤!!! 꿀벌이 인류에게 얼마나 중요한지 알려주는 영화!!!,1,story
990,돈이라면 모든 악행하는 자들에 대한 시원한 액션입니다. 글고 낙범은 선이 꼭 이긴다는 말 그리고 이를 위해 목숨까지 두려워 하지 않는 정의가 멋지내요. 굿,1,directing
991,빡빡이처럼 벌통을 잘 지키자,0,story
992,제이슨 스타뎀의 맨손 액션이 시원 통쾌~ 건드리면 안될것을 건드린 보이스피싱 범죄자에 대한 통쾌한 복수극...,1,directing
993,비키퍼 잘 보았습니다 제이슨 스타뎀 역시 액션맛집,1,directing
994,액션이 시원시원해서 좋았어요!,1,directing
995,액션이 통쾌한 역시 ㅋㅋㅋ,1,directing
996,시원시원 ㅎㅎ 킬링타임,1,story
997,액션 좋아요 멋있어요 잘봤어요,1,directing
998,영화 제이슨 스타뎀 액션~! 올해 본 영화 중 재밌었어요,1,directing
999,그럭저럭 볼만했습니다,0,story
1000,역시 간지터지는 스타뎀의 액션 속이 시원시원~~ 법이냐 정의냐 유니버스라니 담편두 기대기대 벌써 기대됨,1,directing
1001,비키퍼같이 약자편 억울함을 해소해 주는데 진심인 사람이 있으면 넘넘 좋겠다~~,1,story
1002,제이슨 스타뎀 한번 볼려구 봤네요. 스트레스용으로는 좋네요. 엔딩장면이 허무한거는 옥의 티.,1,directing
1003,"시간 죽이는 영화, 존윅이 생각 났어요~~",0,story
1004,미국만세이기는 하지만 최고의 권력에 대한 반란은 대단하다.,0,story
1005,좋앗좋앗좋앗 습니다다,1,story
1006,액션임에도 지루합니다,0,directing
1007,시리즈로 가는건가. 계속 기대,0,story
1008,킬링타임 액션 영화 진부하지만 재밌어요,1,directing
1009,선량한 사람들 등처먹는 놈들의 장난같은 보이스피싱에 제이슨 스타뎀의 응징이 속시원했어요. 통쾌한 액션에 스트레스가 날아가는 기분이었어요.,1,directing
1010,"참교육하는 통쾌함이 있고, 실제로도 이런 세계관이 존재하면 어떨까 싶은 생각도 잠깐 들기도 했네요 ㅎㅎ",1,story
1011,킬링용 액션영화 타격감이 있어요,1,story
