index,Review,sentiment_predicted,category
560,귀요미들..❤?🖤🤎,1,story
561,콩 고질라 크으으로오오오스으으으으,0,story
562,보면 콩이 제일 약체같아. 일대일로 붙으면 맨날 줘터져 그냥 저냥 시간 때우기로 봐줄만해,0,story
563,4DX로 보는데 멀미나게 재밌음,1,story
564,준내잼잇음 고질라는 짱쎄다,1,story
565,뻔해보이는 스토리이지만 생동감이 넘치네요,1,story
566,콩 고질라 굿 하지만 음 ㅋ,0,story
567,어린 애들이 좋아할만한 영화인듯 합니다 12세 영화가 그쪽 12세인건가 싶을 정도로 스토리가 너무 재미없었습니다 너무 유치해서 보기 힘들었네요,0,story
568,완전 최고에요! 대박대박,1,story
569,괴수들이 많이나와 흥미진진하다,1,story
570,믿고보는 괴수영화 재밌게 잘봤어요. 콩이 가족이 생겨서 좋네요,1,story
571,자다 깨다 자다깨다. 이럴수도있구나,0,story
572,재밌게 잘 봤습니다욧!,1,story
573,콩이랑 질라랑 기여워요ㅋㅋㅋ,0,story
574,고질라랑콩이랑한패로힘모아아작내는모습므찜 속이다시원함 애기콩한수햇네,0,story
575,잘 봤습니다 궁금했는데 시원합니다.,1,story
576,"곧 개봉할, 혹성탈출하고 같은 세계관 인가요 ^^;;; 내용은 거의 없고 그냥..시간 보내기용으로~ 좀 지루하기는 합니다.",0,story
577,너무 기대 이상으로 재밌었어요. 볼만한 영화네요.,1,story
578,IMAX로 보는 재미는 분명 있다!,1,story
579,재밌게 잘봤어요~***!!!♡,1,story
580,귀여운 미니콩 ㅠ 전개속도 시원시원하고 다 때려부수는ㅋㅋ 재밌어요~,1,story
581,영상미 좋아요 스트레스 확 풀고가세요,1,story
582,아이맥스로 보길잘했어요!! 콩이랑 고질라같이나올땐 정말 든든!!!,1,story
583,그래픽에 비해 내용이 아쉬운 감이 있었음...,0,story
584,4bx 효과도 좋고 잘봤습니다. 콩은 역시 콩이네요,1,story
585,가나다라마바사아자차카타파하,0,story
586,서사가 좀긴듯한? 그래도 영상미는 최고 스트레스 해소용,0,story
587,진짜 포디에 최적화된 영화임 의자가 안 움직인 장면이 없는 것 같음 그리고 남자배우가 잘생김,1,directing
588,보는재미가있어요 콩 고질라,0,story
589,시간 가는줄 모르게 싹다 쓸어버리네요,1,story
590,킹콩과 고질라와의 협동장명 과 인간세계에서 대른세계가 존잿할것 같은 착각,0,story
591,역시 스트레스엔 다 때려부수는거지ㅋㅋ,0,story
592,아니 미니콩은 스카의 아들같은데 생긴것만 봐서는,0,story
593,고질라 콩 최고입니다.,0,story
594,전편과 비교해서 안좋은 부분만 답습한 느낌 인간 비중과 스토리는 전편까지가 딱 마지노선 이었는데 이번작은 그저 소모품에 불과하고 쓸데없는 서사도 추가되어 아쉬움이 배가된다 할로우 어스의 비중도 커지면서 전작들과 비교하여 괴수들 전투의 웅장함이 줄어든 점도 큰 실망 포인트,0,story
595,타이탄 어벤져스 느낌이었는데 생각보다 재밌게봄,1,story
596,재밌네요. 아무생각 없이 즐기기 좋아요.,1,story
597,9번째 관람ㅎㅎ 쿠키없습니다,1,story
598,4DX로 보길 정말 잘했어요. 갠적으로 강추합니다.,1,story
599,볼거리는 확실한 영화 뇌빼고 보면 좋은 영화,1,directing
600,가족과함께 보았는데 좋았어요,1,story
601,대괴수 영화는 역시 영상미죠! 거기에 4DX라니!,1,story
602,나쁘지 않은 정도였네요...,1,story
603,재미있게 잘 봤습니다.,1,story
604,아이들이 너무 재밌게 봤다고 합니다.,1,story
605,아드님이 엄청 기대하고있던 영화ㅇ~드뎌보여줬네요~^^ 중딩아드님도 저희도 재미있게 봤어요~,1,story
606,고질라 늘 보기는 하지만…,0,story
607,긴장하며 재밌게 잘 봤어요,1,story
608,재밌게 봤습니다...,1,story
609,아이들이 즐겁게 잘보고 나왔어요 역시 4D로 봐야한다면서 ㅋㅋㅋ,1,story
610,아이들이 너무 좋아합니다. 큰아이 최애 고질라 영화다 보니 영화관에서 내려가기전에 예매해서 늦은 시간이라도 봤는데 대만족입니다.,1,story
611,재미있게봣어요..재미잏어요,1,story
612,지루햇지만 재미있게봣어요,1,story
613,콩과 고질라의 태그토너먼트,0,story
614,괴수영화는 역시 믿고봄.,1,story
615,"스토리는 다소 난해하나 콩과 고질라, 괴수들의 쿵쿵부수는 통쾌한 액션으로 눈이 즐겁다. 큰관에서의 관람은 필수",0,directing
616,고릴라와 고질라가 한편 먹기 더이상 속편은 없을듯,0,story
617,오락성을 끝까지 잡아낸 재밌는 영화임. 무조건 4dx로 볼것을 강추하지만.. 더이상 4dx로 안 걸릴 듯,1,story
618,아이들이랑 보기에 좋네요~^^ 볼만했어요,1,story
619,다음작품부터는 사람은 그냥 빼고 타이탄들만 내보내자,0,story
620,시간 보내기용으로 나쁘지 않았습니다. 스토리는 그닥이었지만 영상미는 좋았습니다.,0,story
621,악당이 너무 약하던데? 머리 식히고 시간 때우기 좋았습니다,0,story
622,친구들이랑 같이 재밌게 봤어요,1,story
623,역시 스케일이크네여좋아요,1,story
624,4DX 진짜 장난없습니다....내영혼까지 털리는기분.... 재밌었습니다...,1,story
625,햄람쥐님은 실관람객입니다.,0,story
626,재미있게 잘 봤습니다.,1,story
627,역시 고질라×콩 재미있게 관람했어요,1,story
628,생각보다 악당 역할 괴수가 아쉽긴 했지만 괴수 영화라 킬링 타임용으로는 좋았습니다.,0,story
629,가족들과 잘봤어요~~,1,story
630,☆☆☆.5 기존 타이탄의 인간의 위험을 직접접으로 표현했다면 인간과 자연의 공조를 타이탄들의 싸움으로 표현. 결코 쉽지 않은 공존 하지만 해야하는 공존,1,story
631,"괴수영화 처음 보는데, 인디아나존스+아바타 느낌나고 액션 시원시원함!",1,directing
632,재미있게 잘 봤습니다 좋았어요,1,story
633,재미있게 잘 봤습니다 좋았어요,1,story
634,흠~조금 별로였어요.,0,story
635,고질라 킹콩의 종결판. 스크린X로 보니 더욱 실감남.,1,story
636,화이트 노이즈 덕분에 잘 잤다.,0,story
637,다 때려뿌수고 아무생각없이 보고 스트레스를 푸는 팝콘영화.,0,story
638,잘 봤습니다 재밌어요.,1,story
639,왠지 마지막 시리즈 일 듯...,1,story
640,때려 부수고 부수고 또 부수고 뚜캉뚜캉!,1,story
641,노ㅗ오오고ㅛㅓㅗㅛㅓㅓㅛㅓ,1,story
642,4dx 원툴.. 내용 자체는 너무 재미없음,0,story
643,아이랑 봤는데 볼만했어요 ^^,1,story
644,아이들과 실감나게 잘봤어요,1,story
645,생각보다 재밌었어요 미니콩이 너무 귀여워요,1,story
646,아니 ㅋㅋㅋ 이세계로 넘어와서 브라질 싹다 날려버리고 이집트 피라미드 싹다 부시고 뭐냐 ㅋㅋ,0,story
647,"역대급이었습니답. 잘 만들었고, 재미있습니다",1,story
648,나름 너부 재미있게 보았습니다,1,story
649,"고질라 X 콩, 이번에는 한 팀이다!",0,story
650,역대 괴수물 중 고트. 진짜 개재밌음.오랑우탄 싸움 미쳤었다.,1,story
651,어렸을때 보았던 괴수대격전을 오마주하는 듯한 모습들이 많이 흥미로웠다고 생각합니다,1,story
652,너무 감동이에요 한번더 볼예정,1,story
653,웅장한 사운드와 화려한 화면 너무 좋았어요.,1,story
654,재밌어요!!! 4D로 보니까 더 재밌네요 ㅎㅎ,1,story
655,엄청난 적이 나올것 같았는데 너무 쉽고 허무하게 끝나버리네요 궂이 콩과 고질라가 협력안해도 될것 같은..,0,story
656,포디로 보는게 짱이고 재밌어요,1,story
657,영상미 좋고 재밌습니다!,1,story
658,너무 시끄럽고 눈아프고 힘들었어요,0,story
659,어떻게 고질라랑 콩을 붙히셨나요? 우껴서,0,story
660,초반. 인간 분량 빠지면 볼만함.추천,1,story
661,잘봣어요재밋네요 즐거운관람이엇어요,1,story
662,매우 재재재재밌었어요,1,story
663,기대를저버리지않는 콩 시리즈 영화입니다. 엔딩크레딧후 쿠키가 있을줄 알앗는데 없어서 낚였네요.ㅎ.,0,story
664,몬스터 유니버스 액션이 시원합니다,1,directing
665,킬링타임용으론 ㄱㅊ네요,1,story
666,Abcderghinmkl,1,story
667,재미나게 밨습니다~^^,1,story
668,킹콩영화를 좋아해서 꼭 봐야만하는 편. 생각만큼은 아니지만 그냥 재밌게 봤음.,1,story
669,뻔한 스토리라고 생각했지만 역시 재밌긴했숩니닿ㅎㅎ,1,story
670,정말 재밌게 봤어요~~^^,1,story
671,재밌게 보았어요. ^^,1,story
672,너무 재밌게 잘봤습니다,1,story
673,아이와 재미나게 봤어요,1,story
674,콩~ 오랜만에바도 그대는콩~ 반가운콩!,0,story
675,고질라 X 콩-뉴 엠파이어 고질라 콩 영화 시리즈 중 제일 재밌게 보았어요 미니콩 귀여워요,1,story
676,생각없이 그리고 아무런 걱정 없이 보는 오락물,1,story
677,넘 재미있게 봤어요.역시 이런거는 영화관에서 봐야져~!!,1,story
678,고질라가 좀 조연이라 ㅠㅠ 빌런이 좀 아쉽네요,1,story
679,온몸을 뚜드려 맞는줄 알았어요 의자에서 튀어나갈뻔 포디로 보세요,0,story
680,트랜스포머보다 귀여운 콩질라,0,story
681,괴수들이 싸우는 장면만 잘 담겨도 괴수영화는 성공한다.,0,directing
682,"“몬스터버스” 세계관의 핵심인 ‘할로우 어스’를 실제 존재하는 자연처럼 잘 표현했고, 실제 같은 CG에 더 감탄하면서 볼 수 있었음. 원래 이 시리즈가 인간은 중요치 않았는데, 이번엔 좀 거드는 모습도 나옴. 마지막 난투극은 진짜 다 때려부심. 인간은 배경일뿐. 킬링타임👍",1,directing
683,괴수 영화 중에는 최고!,1,story
684,정신없이 관람 했어요 올 만에 볼안 했어요,0,story
685,역시 때려부셔야 맛 ㅎㅎ,1,story
686,재밌게 관람했어요 좋았어요,1,story
687,재미있게 잘봤습니다.. 포스터도 수령,1,story
688,재밌게 관람했어요 좋았어요,1,story
689,아이들이 잼있게 봤어요,1,story
690,이런 영화를 볼 수 있는 기회 흔치 않습니다. 아이 러브 유 콩!,1,story
691,재밌게 관람했어요 좋았어요,1,story
692,굳굳굳국신명나게재밋군여,1,story
693,스토리가 이어지는 연결도 매끄럽고 재미 있어요,1,story
694,아이들과 같이 보기 좋았던거 같아요,1,story
695,생각외로 재밋엇다 기대이상,1,story
696,좋았습니다 콩의 먼 흑화된 친척들을 만나고 그 과정에서 어린 동생을 바른길로 인도하며 이와족의 생존자들의 도움을 받아 나쁜 지도자를 몰아내는 과정에서 고질라와 협력을 하고 새로운 친구(탈것)도 영입하며 지하세계의 진정한 지도자로 거듭나는 콩을 볼수 있었습니다,1,story
697,너무 재밌게 관람했어요,1,story
698,볼거리가 풍부한 영화였어요 시간순삭,1,directing
699,영상미 최고 가족과 보기 좋아요,1,story
700,유일한 장점이었던 괴수의 무게감마저 놓쳐버린 실패한 팀업,0,story
701,"정말 재미있는 스토리에 웅장한 액션 그리고 콩과 고질라, 모스라의 팀전까지 기대한 것을 넘은 것 같다",1,directing
702,몬스터 위주로 가서 더 좋았습니다. 화끈했네요,1,story
703,눈이 즐겁습나다. 걍 그뿐이에요,0,story
704,영화가 재밌었어요 근데 어린애들이 너무 떠들어서 몰입이 안돼서 불편했어요 제발 영화보는데 핸드폰쓰고 크게 말하고..우리 매너좀지킵시다 어린친구들,0,story
705,그냥 별 생각없이 봤어요ㅋ,0,story
706,연출도 스토리도 잼썻습니다.,1,story
707,기대이상ㅎㅎ넘넘 재밌게 봤어요~~,1,story
708,완전 재미있었습니다~!!!^^ 쉴틈없이 이어지는 통쾌함~~,1,story
709,신랑이 워낙 매니아여서 같이 보고왔어요 영상미가 디테일하게 살아있네요,1,directing
710,재미있었어요 콩 고질라^^,1,story
711,고질라 콩 최고 굿굿굿굿,1,story
712,스크린X보다는 아이맥스 강추,1,story
713,무조건 4dx로 보세요,0,story
714,소리가 너무 큰거빼고는 재밌었어요,1,story
715,박진감이 넘쳐요ㅎㅎ 아무생각없이보면 재밌어요,1,story
716,눈을 즐겁게 해주는 화려한 영상미,1,story
717,두시간 내내 지루함없이 관람했어요.,1,story
718,9.0/그럼에도 여전히 압도적인 타이탄들의 위용.,1,story
719,두번째 봤는데 재밌어요..ㅎㅎ,1,story
720,괴물들이 소리만 지르다 끝난듯.. CG만 볼만했다,0,directing
721,액션 영상미가 훌륭해요.,1,directing
722,시리즈는 계속 되어야한다,1,story
723,포디로 본건 최고의 선택,1,story
724,전작보다 재밌게 봤어요 4dx로봐서 더 좋았어요,1,story
725,정말 재미있게 봤습니다,1,story
726,"고질라, 콩을 좋아하면 보세요 그정도로는 만족합니다",0,story
727,할말이 없내요....,0,story
728,아들하고 관람했는데 너무 좋았어요,1,story
729,무난한 집밥같은 뻔하지만 볼만한,0,story
730,영화는 잼있는데 남자둘여자하나 와서 계속떠들고 코풀고 기침하고 뇌가없는3마리와서 영화집중도 안되고 코는계속풀고!!!마스크도안쓰고 기침하고 정말 남한테 피해주지말자!!!,0,story
731,두시간동안 보는데 잼있네요~~,1,story
732,근래 마땅히 볼만한 영화가 없었는데 잼있게 봤어요,1,story
733,그냥 쿵쾅 쿵쾅.. 순식간에 두시간이 훌쩍~~,0,story
734,cg기 B급일 것이라는 생각은 오만이었고 영상미도 좋고 스토리도 있습니다. 영화 순위가 상위권이 아니라 의외였던 작품이네요,1,story
735,아이들이랑 봤는데 그어떤 4d보다 재밌게봤습니다.,1,story
736,액션위주로 보실분은 보세요.,0,directing
737,역시 기대할만큼 재미나고 감동적이고 즐겁게 관람했네요~~,1,story
738,아이들은 좋아하구 40대인 저는 30분잤네요 ㅎㅎ 초중학생은 재미있데요,0,story
739,초중반엔 좀지루한면이 없지 않았지만 아기 고질라도 귀여웠고 악당들을 고질라 콩이 힘을 합쳐서 시원하게 싸운게 좋았네요. 액션이 좀아쉬운면도 있긴 했지만 잘봤네요.,1,directing
740,4D로 보면 훨씬 더 재밌었을것 같아요,1,story
741,인간은 곁다리고 고질라 최고존엄,1,story
742,★★★ Godzilla x Kong: The New Empire,1,story
743,"시간 보내기에 좋은 영화인듯, 강력한 적을 자꾸 만들어서 우려 먹는듯한 느낌?",0,story
744,Slightly weak ending!,1,story
745,재밌게밨어요 아이도 재밌다고 합니다,1,story
746,초2조카 첫4DX 좋아하네요 졸릴틈이 없네요,1,story
747,4DX는 비추합니다. 너무 쿵쾅거려서 힘들지경이네요. 어찌나 흔들어대는지.. 영화는 잼나게 보고 왔어요 미니콩 귀엽네요,1,story
748,광고보고 재미있을것같아 예매함. 딸도 재미있어하네요,1,story
749,남편때문에 본건데 제가 더 재미있게 봤네요 풍부한 리액션이라며 남편이 놀리기까지 했답니다ㅋㅋ,1,story
750,나름 볼만했어요 미니콩이 너무 귀여웠구요,1,story
751,스릴과 액션이겸비한 재미가있는 영화였다,1,story
752,생명체에대한 이야기전개가 흥미진진했다.,1,story
753,기대 안했는데 생각보다 재밌어요,1,story
754,기대없이 보기엔 괜찮았어요,1,story
755,퍼시픽림을 기대했는데 퍼시픽림2 였다,0,story
756,너무 재미있게 잘 봤어요.,1,story
757,괴수들의 육탄전으로만으로도 표값은 했었다,0,story
758,4D스크린의 움장함과 영화 스토리 한순간도 눈을 땔우가 없었읍니다. 콩과 고질라의 감동적인 표현역과 전투신 정말 최고입니다. 아이들과 함께 봤는데 너무 행복하고 감사한 영화였습니다.,1,story
759,화려한 격투씬입니다!,1,directing
760,특별한 건 없고 그냥 눈이 즐거운 영화,0,story
761,역시 이런류에 영화는 큰 극장가서 큰 스크린에 빵빵한 서라운드 음질로 감상해야 제맛 입니다 ㅎ 너무 재밌고 즐거웠네요 볼거리도 많고 내용도 괜찮고 재미나게 본 영화 입니다 강력추천 합니다 ㅎ,1,story
762,용산 아이맥스~ 용산 아이맥스~,0,story
763,괴수물 좋아하는 사람은 재미있게 볼 듯 합니다...,0,story
764,적당히 볼만하네요~ ㅎㅎ,1,story
765,아... 평론가들의 평을... 존중했어야만 했다...,0,story
766,ㅋㅋㅋㅋ유치한데 볼만함,1,story
767,미니콩이 기특하고 귀여워지네요ㅋㅋㅋㅋ 유치하지만 재밌어요 그런 맛에 찾는 고질라콩 시리즈죠!!,1,story
768,매니아층과 아이들이 보기 좋은 영화같아요~ 영상미나 스토리가 지루하진 않았지만 좋아하는 류가 아니다보니 주관적 지루함이^^; 하지만 객관적으론 좋은 영화!,1,story
769,우려와는 다르게 재밌었음. 다만 다시는 4d를 안 볼것 같긴 함,1,story
770,너의 생각을 없애주지 낄낄,1,story
771,스토리나 서사보다는 오직 오락영화 하나만으로 본다면 괜찮은 영화인거 같음(포디보단 아이맥스를 추천),1,story
772,진짜 재미있고 질리지도 않았어용ㅎ 꿀잼ㅎㅎ. 미니 콤 긔여워용ㅎㅎ,1,story
773,역시나 지루할틈없이 너무 재밌네요,1,story
774,잘봤습니다 킹콩!!!!,1,story
775,4d로 보면 재밌는 영화,1,story
776,CG보는 재미로만 돈 값 하는 느낌입니다 ㅎㅎ 스토리는 생각하지않고 스트레스없이 그냥 즐기기 좋습니다!,1,story
777,그냥저냥 볼만함 처음부터 끝까지 괴수,0,story
778,시원한 액션은 기본이고 고질라 세계관을 지구 깊숙히 확장해 나가는게 흥미롭다,1,directing
779,마냥 신나고 즐거운 괴수들의 싸움영화 IMAX로 보니 그냥 마음편히 영화에 빠지네요,1,story
780,잼있다 액션 더 있음 더 즐거울듯 근데 왠지 마지막편 같다,1,directing
781,스토리 따위는 기대를 말아야 하는 영화,0,story
782,미니콩 넘 기엽다이잉 콩콩,0,story
783,파괴지왕 is 뭔들~!!,0,story
784,"영화관을 가는 이유가 바로 이런 영화보려고 가죠!! 큰 화면과 화려한 영상미, 빵빵한 사운드 그리고 거대하고 초자연적인 존재들의 격투.. 스토리야 기대하진 않았지만 방해될 요소는 전혀 아니었고 주말에 스트레스를 시원하게 날려준 영화였습니다 👍",1,story
785,시원하게 스트레스 확 풀었네요.. ultra 4dx 효과.. 영상미 좋았어요.. 시간 가는줄 모르고 재미있게 잘 봤어요..,1,story
786,타이탄 세계에도 외모 지상주의가 있네? 애들아 건물 그만부셔,0,story
787,새로운 미지의 영역으로 확장은 좋으나 인간문명의 가치관에서 벗어날수 없는 한계,0,story
788,4dx로 보니까 더 재밌네요,1,story
789,속이 션합니다 즐거웠어요,1,story
790,볼거리가 많은 영화 같아요. 게임을 한 기분도 드네요. 재밌었어요,1,directing
791,🦖🦍🦧🦖 네마리의 퍼펙트 콜라보,1,story
792,일반관에서 보는데도 4DX 에서 보는듯한 정말 최고의 오락 영화^^~ 고질라 몰라도 재미있게 볼수있어요~,1,story
793,볼만합니다. 재밌게 봤네요~~,1,story
794,콩이 아이언콩이 되는순간 ㄷㄷ,0,story
795,아이와 재미있게 봤습니다^^ 영상미는 좋네요^^,1,story
796,지구 정복을 노리는 할로우 어스 아래 유인원 감옥에서 고대 타이탄 '시모'를 부리는 '스카 킹' 인류의 수호자 콩 고질라 크로스에 타이탄퀸 '모스라' 콜라보! 역시 말 안 듣는 놈은 줘패야됨. 스카 킹 3대1로 맞는거 속이 다 시원하네 비열한 시키!,1,story
797,좋아용 좋아용 좋아용 좋아용,1,story
798,좋아요 좋아용 좋아요 좋아용,1,story
799,역시 스트레스 해소엔 몬스터들의 치고박는 싸움,0,story
800,Goodgoodgood,1,story
801,스토리 연계가 자연스럽고 몰입감도 최고!,1,story
802,노란 원숭이 넘 귀여웠고. 즐감했습니다,1,story
803,시간때우기 좋아요 초딩이하자녀들은 잼있어할겁니다,0,story
804,실감나게 재미있어요 미니콧 귀여워요,1,story
805,흥미롭게 잘 보았습니다,1,story
806,"오랫만에 본 영화중에 멋있었고, 흥분을 감출수 없었다. 끝나고도 함께 포효를 지르고싶었다.",1,story
807,싸움이 흥미진진하네요,1,story
808,무조건 극장에서 봐야 함~ 실감나고 몰입도 최고!! 새로운 세계의 발견~~ 앞으로 더 기대된다,1,story
809,4DX로 봐서 지루하지않았던것 같아요. 너무 사람의 입장에 투영한듯한 스토리인듯,1,story
810,함께 어우러져 가는 삶 속에 들어 있는 나 그리고 우리.,1,story
811,그럭저럭 다 부수는 게 카타르시스,0,story
812,새로운 세상 또다른 시작,1,story
813,화면은 큰 화면으로 보는것을 추천함.,0,story
814,콩 고질라 꼬마원숭이 조합괜찮았음,0,story
815,영화를 본적이 없는데 관람평을 등록하라는 문자가 왔다ㅜㅜ 누군가 내 아이디를 도용한건가?,0,story
816,정신없고 신나요 재미나요,1,story
817,볼만은 합니다 괴수영화 좋아하시는분들은 ㅎㅎ어릴때 향수랄까요,1,story
818,진짜 잼없었습니다. 무슨 내용인지 기억안났어요,0,story
819,신선한 주제가 아니네 그래도 재미있다!!,1,story
820,괴수 영화들이 시들시들해 지는 이시점에 전편 주인공들의 콜라보는 나쁘지 않은 시도네요. 다만 아쉬운점은 크게 대중들의 호응을 얻을수 있을지는.. 개인적으로는 편하게 아무생각없이 보는걸 추천드립니다.,1,story
821,재미있었어요 강추드려요,1,story
822,5점만점에 2.5점..,0,story
823,"인간의 스토리와 타이탄의 스토리 모두 잡으려다, 둘다 놓친 영화. 좀더 파이팅해야했다!",0,story
824,스토리 영상미 재미있었습니다,1,story
825,콩과 고질라의 합작 콜라보레이션 크기를 잘 가늠해야 옛적 TV에서 본 고질라가 생각나게됨~~^^,1,story
826,아들이 무조건 봐야된다해서 봤는데 너무 재미있게 봤네요,1,story
827,아들이랑 시간이 어떻게 간지도 모르게 재미 있게 봤어용,1,story
828,쌈박질 재미났습니다~,0,story
829,재밌어요 초강추입니다,1,story
830,"영화관에서 스케일크게 보기 좋은,,,지루할시간없이 봤어요",1,story
831,유치할거라 짐작하고 시간 보내려고 별 기대없이 본건데 예상보다 재밌어서 시간 가는줄 모르고 봤어요.,1,story
832,봄을 아는 핑크 고질라...,0,story
833,댓글부대와 함께 끔찍한 기억을 만들어준 콩 칭찬해요.,0,story
834,킬링타임용으로 굿! 나름의 재미에 충실했어요,1,story
835,아찔하면서도 너무 짜맀하고 재미있었습니다,1,story
836,그냥 아무 생각없이 보기 좋은 영화,0,story
837,괴수 영화에서 괴수들이 잘 싸웠으니 만족함,1,story
838,괴수들이 뭔가 귀엽고 전투장면도 재미있게 보았어요!,1,story
839,볼거리는 풍부했으나.. 이정도 만드려면 한국영화 50편은 만들겠다 싶네요. ㅎㅎ,0,directing
840,고질라 콩 재밌었네요.,0,story
841,고질라 X 콩 뉴 엠파이어를 보고 나의 인생 달라졌다~~ 고잘라 콩 뉴 엠파이어를 4DX로보고 나의 영화 가치관이 달라졌다,0,story
842,솔직히 영화 기대는 안하고 ultra 4dx 하나보고 간건데 생각보다 영화가 괜찮고 흥미진진 해서 좋았습니다! 효과도 갑자기 나올때 있고 놀랍기도 했어요,1,story
843,용산 imax관에서 봤습니다. 스케일 큰 영화관에서 봐야 이 영화를 재밌게 볼 수 있늡니다. 남자 아이들이 좋아할 영화입니다 시간 되면 한번 더 4dx로 보고 싶네요,1,story
844,도입부에 이상하게 어려운 단어가 대사로 많은데 지나고 나면 괜찮았다,1,story
845,스토리만보면 별로인데 2대2 태그매치 4DX로 보니까 개꿀잼ㅋㅋㅋ 4DX보면서 의자 이렇게 많이 흔들리는 영화는 첨이였다 놀이동산 온기분,1,story
846,음ㄱㄴㄱㄴㄱㄴㄱㄴㄱ,0,story
847,진짜 최고였다 4d ㅋㅋ,1,story
848,고질라와 콩의 조합👍👍 영화 너무 재밌게봤습니당,1,story
849,그냥 저냥 해요. 싸우는 장면이 좀 적네요.,0,directing
850,이런건 큰데서 봐야 제맛,1,story
851,좋아욧ㆍ슺ㄷ옹옹옹잉ㄱ이,1,story
852,영화는 때려 부셔야지 ㅎㅎ,0,story
853,중딩남매가 재미있었다고 잘 보고 왔다네요~,1,story
854,스트레스 풀기 좋은 영화.,0,story
855,전작에 이어 기다리고 있었어요,1,story
856,꿀잼꿀잼 아이맥스2회차 스엑3회차 잘보고갑니다,1,story
857,재미있게 잘 보고 갑니다,1,story
858,재밌어요. 잘 봤습니다.,1,story
859,그냥 그랬습니다...,0,story
860,내용은 올드하지만 거대 괴물들의 액션만으로도 충분히 볼만한 영화,1,directing
861,고질라 콩 시리즈 처음보는데도 내용 이해하는데 어렵지 않았고 재밌었어요~ 근데 아쉬운건… 고질라가… 좀 안습,1,story
862,잼나게 잘 봤어요~~~ 애기콩 ♡♡,1,story
863,그냥 CG만 있는거 아니라고 노력만한 영화인데 괜히 아이맥스로 봤네. ㅜㅜ,0,directing
864,I couldn't help crying it was so touching yonggari and kingkong s friendship forever,1,story
865,4dx효과 확실 합니다 ^^,0,story
866,재미있게 잘 봤어요. .,1,story
867,봤는데 되게 재밌었어요,1,story
868,역시 미국 할리우드의 스케일! 환상적인 자연환경과 실감나는 대결장면.동서양을 아우르는 토속전설의 모든걸 간접경험할수 있는 영화~~^^,1,directing
869,역시 지루할 틈도 없을 뿐더러ㅋㅋ 몰입감 개쩔탱! 또 나왔으면ㅠㅠ,1,story
870,집에서 1 2편 다보고 이걸 보니 더 재미있게 봤네요 4D로도 보고싶네요,1,story
871,거대동물들의 치고박고 대환장 파티 시간순삭 좀 유치함,0,story
872,고래싸움에 새우등 다 터진다.. 포디로 본 내 등도 남아나질 않음,0,story
873,급으로 동네에서 심야영화를?,0,story
874,고질라 역시 봐도봐도 귀엽네요❤?,1,story
875,이제 둘이 좀 사이좋게 지내라 좀..,0,story
876,괴수들 비중늘어서 좋아요.,1,story
877,볼 사람은 꼭 아이맥스로 보길 추천한다. 내용은 너무 뻔했고 조금 유치했으나 초 거대 괴수들의 싸움은 가슴이 웅장해진다. 원래 괴수 영화는 내용은 둘째다. 치고. 받고. 때리고. 부수고. 정도만 영상으로 잘 뽑혀 나오면 나오면 된거다. 그런 의미에서 이 영화는 진짜 할거 다 했다.,0,directing
878,그냥 아무런 생각없이 볼수 있는 팝콘영화인거는 알겠는데 왜?? 쓸데없이 서양시각의 어의없는 오리엔탈리즘을 넣어 그렇지않아도 질떨어지는 영화를 더 떨어지게 만들었는지는 이해가 되지 않는 부분이라 생각됨. 그래서 이 영화는 정말 생각없이 보는게 가장 돈이 아깝지 않다고 할 수 있다.,0,story
879,스크린x를 처음으로 봤는데 영화와 너무 잘 어울리고 재미있었어요,1,story
880,고질라 영화 특징 액션신만 보면된다,0,directing
881,시간가는 줄 모르고봤음,1,story
882,콩 대박 멋있. 재밌. 둘이 잘 어울리네,1,story
883,"시각적 자극에 취약한 관객이라면 이것도 잔인하다, 무섭다 느낄수 있으니 단순 괴수 액션 무비라고 예매하지 마세요. 앉아서 끝없이 고통 받은 1인. 별 내용은 아니지만 콩, 고질라 다 무섭고 사악한 괴수라는 선입견을 없애준 스토리. 미니미는 귀엽고 영상미는 화려했음",0,story
884,잘봤습니다~~~~!,1,story
885,모조리 때려부수는 쾌감,0,story
886,귀여운 고질라와 콩의 환상 케피 미니콩은 보너스,0,story
887,고질라 콩 잘봤어요 짱이에요 ㅎㅎ,1,story
888,스토리는 조금 아쉽지만 볼거리가 많았습니다,1,directing
889,아이맥스로 한번 더 보고싶을만큼 만족해요,1,story
890,포디엑스로 보면 또 더 재밌을 듯,1,story
891,시원시원한 액션 맛집이에요,1,directing
892,콩의 표정이 너무 근사해요....이위족 소녀는 제 딸과 너무 닮아 깜놀 ㅎㅎ싱크로율 90%,0,story
893,콩 화나면 다 때려 부순다잉,0,story
894,기술에 의존하여 안일해진 각본.,0,story
895,스트레스가 다 풀리는 액션,0,directing
896,인디아나 존스와 괴수물의 합작. 초롱이를 달고 다니는 마동석..,0,story
897,콩과 고질라가 찐친이 되부렀어요ㅎ,0,story
