index,Review,sentiment_predicted,category
482,오멘 재밌게 잘 봤어요 감사합니다,1,story
483,관크 당해서 집중을 못함. 영화관에서 쳐 떠들고 짭짭거리는 건 가정교육의 잘못인가 교회의 잘못인가,0,story
484,생각했던것보다 괜찮았습니다.,1,story
485,재미있게 보고 나왔어요,1,story
486,별로..하나도 안무서워요,0,story
487,볼만한 공포영화 그럭저럭,0,story
488,섬뜩하고 불길한 징조는 없고 자극적인 이미지가 난무하는 프리퀄,0,story
489,재밌습니다 감사합니다,1,story
490,666 시작인 영화 다시한번 내동생의 목덜미에서 666을 찾아봐야겠다,1,story
491,나쁘지 않은 공포영화였습니다.. ㅎㅎ,1,story
492,잘봤습니다.재밌었어요.,1,story
493,전체적으로 긴장하면서 봤습니다. 혼자 관람해서 인지 더 많이 놀라기도했고 조금 찌푸려지는 컷도 있었습니다. 오멘 시리즈 보신 분들이라면 추천합니다.,1,story
494,옛날의 공포감만큼은 아니고 뭔가 루즈한 느낌,0,story
495,재밌게 봤습니다 ~~~,1,story
496,조금 무서웠지만 재밌게 잘봤어요,1,story
497,아주 오래전 보았던 영화인것 같은데 오멘의시작전 영화인것 같네요. 시리즈로 다시 나올것 같음. 잘봤습니다 ~,1,story
498,너무너무너무 재미있게 잘 봤습니다,1,story
499,다시 손댄 호러영화 중 드물게 괜찮은 결과,1,story
500,혼자봐도 굿 가족이랑봐도 굿,1,story
501,너무 재밌게 잘 봤어요 ㅎㅎ,1,story
502,너무 재밌게 잘 봤어요 ㅎㅎ,1,story
503,너무 재밌게 잘 봤어요 ㅎㅎ,1,story
504,생각보다 더 재밌는데? 오멘 시리즈 관심도 가게 만들고ㅋㅋ,1,story
505,"몰입감은 좋으나, 일부러 공포 장면을 넣으려고 좀 질질 끄는 느낌이 듦",0,directing
506,ㅋ 극단주의자들이 낳은 악마...데미안 종교영화같은 정치영화.,0,story
507,넘 기괴하고... 찝찝한 영화였어요...,0,story
508,입천정에 666이 있는줄 몰랐네 ㅋ 시력이 안좋아서 ㅜ,0,story
509,기독교에 또 다른 모습이 있다니,1,story
510,고증적인 공포의 단단함을 보여주네요,1,story
511,비기닝의 운명을 거스르지 않는 선에서 최선을 보여준 성공적인 속편이자 프리퀄.,1,story
512,…공포도 아니고 완전 그로테스크한 b급영화,0,story
513,이 시리즈 하나도 안보고 봤는데 찾아보니 오맨 시리즈의 비기닝 이었네요 그래도 내용이 뭔가 엉성 하네요 ㅠㅠ,0,story
514,불쾌하고 빈곤한 상상력과 야심,0,story
515,데미안이 이렇게 태어났구나,1,story
516,오멘 영화 재밌게 봤습니다,1,story
517,너무재밌어요또보고싶어요,1,story
518,오멘 영화 재밌게 봤습니다,1,story
519,간만에 영화관람 잘 했네요.,1,story
520,오멘 저주의 시작 추천해요,0,story
521,오멘에 대해 전혀 모른다면 안보는 편이 좋다.,0,story
522,여주인공의 연기가 인상깊었고 음침한 분위기를 잘 표현한 영화였습니다 이쪽 계열 영화 좋아하면 꼭 봐야할 영화같습니다,1,directing
523,간만에 영화 재밌게 봤어요,1,story
524,가족들과 재미있게 관람했습니다.,1,story
525,데미안의 탄생 ㅎㄷㄷ 심장 쫄깃,1,story
526,"전편을 보고 보는게 더 좋긴 해요 ! 근데 재미가 없는 것도 아니고, 재미가 있는 것도 아니었어요 ,,",0,story
527,여주인공의 연기가 너무 인상깊었고 사운드가 너무 소름끼쳐서 더 무섭게 느껴졌어요! 저는 너무 재밌게 봤습니다!! 놀래키는 장면이 조금 있어요;-),1,directing
528,오멘 데미안 소름.프리퀄,0,story
529,간만에 시간 가는줄 모르고 오싹한 공포체험 했네요~ 짜릿했어요!,1,story
530,여주는 너무 이쁘네요~,0,story
531,76년 오멘의 추억으로 호롤롤로..,1,story
532,프리퀄 좋았고 다음편도 기대합니다.,1,story
533,프리퀄 잘 봤습니다..,1,story
534,오멘 올드하지만 괜찮았어요,1,story
535,끔찍하고 끔직했다 후반부부터 보기가 쉽지않았다,0,story
536,전혀 몰랐던 ? 영화 충분히 볼만해요,1,story
537,재미있었어요 연기가 좋았습니다,1,actor
538,그 옛날의 악몽을 재현하다,0,story
539,오컬트 장르의 유명작품의 스핀오프,1,story
540,무섭기는 아니고 더럽단 생각이 많이드네요. 여주 너무 예쁘긴 하네요. ㅎㅎㅎ,0,story
541,오멘 시리즈라 잘보는편요,0,story
542,기대 안했는데 진짜 재밌었어요 다른 편도 봐야겠어용 ㅌㅋㅋㅋ,1,story
543,영화 재밌게 잘봤어요.,1,story
544,오멘시리즈는 역시 무서워~~,1,story
545,우려를 종식시키는 안정적인 만듦새,0,story
546,생각보다 재미있게 봤음 지루할줄 알앗는데 마지막에 데미안이 뭔가 햇으면 더 재미있을거 같앗는데 아쉽..,1,story
547,"예매한 순간,, 저주의 시작 ,, 할 말이 없다,, 관람평 알바들이 있나,,,?",0,story
548,몰입감으로 잘봣어요~,1,story
549,지금까지 봤던 오컬트 영화 중 최고 지루 할 틈이 없이 집중해서 봤습니다,1,story
550,어릴때 보고 엄청 무서워 했던 기억 이번 작품은 1976년작 오멘 의 프리퀄 작품 와 이 영화는 프리퀄 작품이라고 붙여도 될정도로 배우 연기 최고 연출도 최고 몰입감 최고 공포영화를 이정도까지 공포 스럽게 볼 줄이야 n차로 봐도 돈이 아깝지 않을 작품!!,1,story
551,흠~조금 별로였어요.,0,story
552,좋았어요! 좋았어요!,1,story
553,제목이 말해주듯이 어떻게 태어난 건지 알게 된거 같네요.,1,story
554,육의 아이가 일으킬 사건이 기대된다. 이영화는 그전초전일뿐....,0,story
555,기존 개념을 뒤집는 호러물 후속작을 기대하게 만든다.,0,story
556,공포영화 좋아해서 재밌게봤습니다,1,story
557,새롭게 시작하는 오멘~ 후속작이 기대되네요~ㅎ,1,story
558,재미있게 잘 보았습니다.,1,story
559,재미있게 잘 보았습니다.,1,story
560,15금이길래 적당한 공포인줄 알았는데 영화 심의 평가자가 고어 중독자인가봄ㅠ 너무너무 슬래셔물이었음... 뻔한 점프스케어 연출에 굳이?싶은 고어 장면이 부담스러웠다..,0,directing
561,프리퀄로 잘 만들었다!!,1,story
562,전통 오컬트 장르에 대한 신실한 믿음을 토대로 아름답게 상속받다.,0,story
563,별로 무섭지도 않고 이해도 안되는….돈 아까운 영화……,0,story
564,재미있게 잘 보았습니다.,1,story
565,연출로 정신없이 쪼아대다,0,directing
566,시간 가는줄 모르고 재밓게 봤다. 고어틱함. 오멘 시리즈 중에서 가장 무서움,1,story
567,오멘 귀 막고 눈도 가리고,0,story
568,오멘 무섭게 잘 봤습니다,1,story
569,2차 포스터는 멋집니다!,1,story
570,저주의시작 귀막고 봄..,0,story
571,오멘 공포 무섭습니다ㅠ,0,story
572,예상되는 뻔한 반전. 너무나 지루함..,0,story
573,관람평에 낚였네요....하 시간 아깝,0,story
574,프리퀄이 아니라 근사한 리부트!,1,story
575,부족하나 만족한다. 미래가 더 기대된다.,1,story
576,영상도 좋고 배우도 좋고 음악도 좋고,1,directing
577,준수한 오컬트 프리퀄 무비,0,story
578,초중반 살짝 졸리긴 한데 반전 이후로 볼만함 무섭진 않음,0,story
579,리뷰가 좋아서 봤는데 무섭지도 않고 보는내내 지루하고 졸려워서 간신히 봤어요,0,story
580,좀..난해한...뒤로 갈수록 졸림...,0,story
581,정말 지루한데 그걸 잔인함으로 덮는 듯한 느낌을 받음,0,story
582,정말 지루한데 그걸 잔인함으로 덮는 듯한 느낌을 받음,0,story
583,전통 오컬트 무비의 뿌리에 내리는 간만의 단비,0,story
584,"데미안, 악의 탄생을 숨죽이고 따라가다",0,story
585,데미안은 어떻게 세상에 나왔나,0,story
586,오랜만에 심장 떨리는 영화였어요 사운드가 진짜 레전드 그 자체인듯. 영화관에서 봐야 놀랍니다 무조건~~! 다시 보고 싶어졌어요,1,story
587,기저귀 필수템 이상 공포 쨈민이가 올림,0,story
588,생각보다 무섭지 않음 기대하지 말고 보세요 2편이 기대됨,1,story
589,1편의 프리퀄로써는 나름 볼만함.,0,story
590,오멘.. 충격적이었습니다.,1,story
591,간만에 스릴넘쳤네요..ㅎ,1,story
592,다음편 지금부터 찍고 있기를,1,story
593,우오아오올로로로로오ㅓㅇ,1,story
594,무섭기보단 기괴하고 징그러웠음.,0,story
595,우리가 몰랐던 딸의 이야기가 기대된다!,1,story
596,무서워요 우와 진짜 우와,1,story
597,데미안의 시작이군요. 무섭다기보다 좀 징그럽달까 거북하달까 그런 성적인 장면이 많네요. 관람등급이 너무 느슨한 것 아닐까 싶긴한데 스토리 라인은 괜찮아요.,0,story
598,음…. 기대가 너무 컸나봅니다 억지로 짜맞추는느낌,0,story
599,최고입니다 꿀잼꿀잼꿀잼꿀잼,1,story
600,스릴있고..좋아용..,1,story
601,잔인하기만 하고 스토리에 대해 불친절하다,0,story
602,생각보다 그리 무섭지는 않았는데 내용이 넘 자극적이예요 강간 ;그리고 끔직한 장면 그냥 봤어요,0,directing
603,평점이 좋았으나 실망한영화,0,story
604,쫄깃쫄깃 딱 적당한 공포,1,story
605,재미있었어요 근데 너무폭력적인 내용이라 15세 관람가는 아닌것같아요 애들이 보기에는 정신적데미지가 있을것같아서..,1,story
606,무섭다기 보단 산부인과 실사 버전임 파묘를 못따라 가는구나 여자배우는 연기 잘함,0,actor
607,근래 본 공포영화중 제일 웰메이드입니다. 2회차도 하렵니다,1,story
608,ㄹㅌㄱㅌㄹㅌㅎ 촟 ㅌㄹㅊㅎㅊ,1,story
609,오멘 잘봤습니다 ㅎㅎㅎ,1,story
610,오멘 잘 봤습니다 ㅎㅎㅎ,1,story
611,재미있게잘봤습니다~!,1,story
612,오멘 잘 봤습니다….!!,0,story
613,오멘 저주의 시작 잘봤어요,0,story
614,점프스케어 없다며... 그래도 괜찮았던 편,1,story
615,다소 산만하지만 추억의 오컬트 기원,0,story
616,15세 관람가여서 청소년 아들과 같이 봤는데… 청소년이 보기에 장면들이 좀… 😭 몰입감 긴장감은 보는 내내~,1,directing
617,전편 오멘이 이해가 잘되는 영화,0,story
618,웩..잘만들었을진 모르겠지만..,0,story
619,"제 기억에 3번째 remake 작품으로 알고 있고 국민학교 2학년인가 삼촌이랑 봤는데 좀 무서웠던 기억이... 그러나 ""에소시스트"" 본 이후로 별거 아니었다는... 이번에 좀 무섭고 공포감 있게 만들었을까 하고 봤는데... 뭔가 아쉬움...",1,story
620,고어무비... 다른 시리즈도 봐야겠군,1,story
621,"연기는 좋은데 공포물이 아니라 종교+잔인, 강간내용 이런거는 다시는 보기 싫네요..",0,story
622,뒤로 갈 수록 조금 토할것 같아요… 무서운 것보다는 역겹다에 가까운 느낌,0,story
623,굿1234567890,1,story
624,재미 있게 잘 봤습니다. 재미 있게 잘 봤습니다~,1,story
625,프리퀄의 좋은 본보기 후속도 빨리 좀,0,story
626,러닝타임에 비해 너무 스토리가 아쉬웠다. 오멘하면 당연히 공포감.긴장감 영화속에서 흘러 나오는 효과음이 아닐까요. 이번에는 그런면을 찾아 볼 수가 없어서 아쉬움이 남는다. 좀더 공포감 긴장감 스릴감 몰입감을 주었다면 어땠을까.힐링타음으로도 보기도 애매한 영화가 되버린 것 같아 아쉬웠다,1,story
627,더 넌 희망편 그런데 고어함을 곁드린,1,story
628,개 ㅈ같음.개 ㅈ같음.개 역겨움,0,story
629,막 무섭진 않아요. 그래도 흥미진진합니다. 굿,1,story
630,2편이 기대되는 호러영화. 비슷해보이지만 다르고 더 무섭다.,1,story
631,"진짜 시간,,,,돈 아까움 ...",0,story
632,굿~!~!~!~~!~!!~,1,story
633,즐거운 관람이었습니다.,1,story
634,즐거운 관람이었습니다.,1,story
635,저주의 시작... 오멘 프리퀄 작품으로 잘만든 공포 오컬트 영화~!!,0,story
636,잘못된 신념 하나로 기괴스러운 사탄 아이의 소름돋는 탄생,1,story
637,다른 영화 보세요!!!,1,story
638,생각햇던 내용도 공포도 아니여서,0,story
639,원작을 본 관객들이라면 마지막 장면에서 소름이 끼칠 수밖에 없을 것.,1,directing
640,재미있게 잘보았어요~~~,1,story
641,오랜만에 이런영화 보네요,1,story
642,중간에 장르 잠깐 바뀌는것같은디요,0,story
643,너무나 느저버린 프리퀄 요즘 mz들은 666도 데미안도 모르른듯 하다,0,story
644,기분 나쁘게 만드는 연출과 불필요한 묘사..,0,directing
645,진정한 클래식 오컬트 무비,1,story
646,오랜만에 진짜 분위기 쩌는 영화를 봤네요 서스페리아나 유전같은 분위기 좋은 영화임,1,directing
647,클래식함을 유지하는 세련됨과 여주인공의 연기!,1,actor
648,악마는 어떻게 탄생했는가!? 여전히 위대한 존재감의 그레고리 펙. 미성년자 관람불가 수준의 묘사인데 왜 15세인지 아직도 궁금하다.,0,story
649,좋아요 좋아요 정말 좋아요,1,story
650,역시 오컬트 띵작!! 666은 무섭당,1,story
651,후속편 나올것같네요 어서 나왔으면 좋겠네요,1,story
652,다음편 기대해봅니다 ! 간만에 공포영화라 너무 재밋게 봤어요,1,story
653,주인공 연기좋음 다음편 기대됩니다,1,actor
654,무서워서 두 여주인공 미모감상,0,story
655,잔인하고 쟈밌었어요 소리가 좀 소르 돋음,1,story
656,기분나쁜소리에 음향 큰게 다한 영화네요 ;;; 공포물은 더 안보고 싶어졌어요,1,directing
657,아주재밌게봤습니다~~,1,story
658,여러가지로 아쉬움만 느껴진다,0,story
659,오멘이 시작하는 프리퀄 영화 재미있음 볼만함,1,story
660,너무 재밋게 잘 봤어요 ㅎㅎ,1,story
661,좋았어요~~~***,1,story
662,무서워요~~오멘시리즈의 프리퀄로 긴장감 있네여~~,1,story
663,음산한 분위기 속의 전개 굿굿,1,story
664,공포영화로는 무난하다,0,story
665,"6월 6일 6시 사탄의 아이가 태어나고, 믿음이 향하는 곳이 뒤바뀐다!",1,story
666,"6월 6일 6시 사탄의 아이가 태어나고, 믿음이 향하는 곳이 뒤바뀐다!",1,story
667,무섭고 놀랍다!! 스릴최고~,1,story
668,무섭네요. 이영화진짜 강추 합니다,1,story
669,세상에서 제일 잔인하고 무서운 것이 인간이다...,1,story
670,오멘의 프리퀄. 마지막 그레고리펙의 사진이 연결고리라는 점 말고는 분위기가 좀 다른 느낌이었어요 나쁘지는 않지만 충격적으로 다가오지는 않는다,0,directing
671,기대 없이 봤는데 생각보다 괜찮았어요! 나름의 반전도 있고 나름 재밌게 본 영화 👍,1,story
672,재밌어요 주인공 차앞에서의 연기 진짜 대박이였어요,1,actor
673,열화 잘 봤습니다!!!,1,story
674,역시 기대이상이에요 이거보면 다시 1편부터정주행다시했네요,1,story
675,쫄보 남친과 보기 좋았던 영화.,1,story
676,데미안 까마귀 666 명불허전,0,story
677,"오멘 시리즈를 보지 않아서 영화 속에 숨겨진 내용들을 이해 못했지만, 그 나름대로 스릴있어서 좋았다. ㅡ",1,story
678,나름 잘 만들어진 오컬트영화이다. 공포보단 서스펜스에 가깝다. 개연성있는 스토리라 더욱 흥미롭게 관람했다. 여주가 이쁘다^^;;*,1,story
679,오멘은 1편이 제일 ㅜㅜ,1,story
680,좋았어요~^^좋았어요~^^,1,story
681,좋았어요~^^좋았어요~^^,1,story
682,좋았어요~^^좋았어요~^^,1,story
683,좋았어요~^^좋았어요~^^,1,story
684,몰입해서 잘봤습니다 다들 연기력도좋고 예전 오멘의 스산한 분위기는 못이기지만 재미있게봤어요 추천,1,story
685,재미있게 잘 보았습니다.,1,story
686,잘봤습니다 좋았어요 잘봤습니다,1,story
687,종교의 양면성이 무섭다 결국 인간의 머리에서 나온것이지 않을까?,1,story
688,무섭기보다는 잔인하고 역겨웠어요 ㅎㅎㅎㄹ…,0,story
689,잘봤습니다 좋았어요 잘봤습니다,1,story
690,잘봤습니다 좋았어요 잘봤습니다,1,story
691,공포감이 좋았습니다 잘봤습니다,1,story
692,잘봤습니다 좋았어요 잘봤습니다,1,story
693,오멘시리즈 본게 없어서 그럴지도 모르겠지만 완전 재미있었어요.,1,story
694,잘봤습니다 볼만했어요 잘봤습니다,1,story
695,다소 지루하고 끔찍했어요,0,story
696,벌레를 못봐서 더 무섭고 강렬했어요! 긴장감과 노래가 주는 공포가 좋았습니당,1,directing
697,진짜 저주의 시작이 되어버렸어요... 간만에 666 ㅎㅎ 대충 짐작가는 스토리로 흘러갔지만 그래도 재미있었습니다,1,story
698,공포보다 기괴한거보다 많이 잔혹해진..,1,story
699,기대 안했는데 완성도 높고 재밌는 오멘 프리퀄,1,story
700,피곤해서 못봤네요 ~ 헐,0,story
701,영화가아주재밌습니다,1,story
702,공포영화 좋아하시는 분들만...,0,story
703,잘 보았습니다 ~^~^,1,story
704,저주의 시작이 잔잔한 드라마 처럼 이어진다? 좀 이상하겠지만 공포물인데 좀 덜 무서운 드라마. 잘봤습니다.,1,story
705,좋은잠을 자서 개운한 하루를,0,story
706,오멘 추억의 영화를 2024년에 다시 보네요!,1,story
707,3번 깜짝 놀랬고 오멘1편을 다시봐야 겠네요,1,story
708,3번 깜짝 놀랬고 오멘1편을 다시봐야 겠네요,1,story
709,오멘 참 오래한다 언제쩍 이름인가,1,story
710,스피드쿠폰 관람 못함ㅠㅠ,1,story
711,스피드쿠폰 관람 못함ㅠㅠ,1,story
712,#영화오멘저주의시작 #노은동cgv (옛 감성은 없지만 후속편이 기대됨!!^^ 데미안!!^^),1,story
713,재밌게 잘 보았습니다 ~~,1,story
714,그냥 그럼 노래가 좋음 연기를 잘함,0,actor
715,초반과 달리 갈수록 공포감과는 거리가 멀었지만.. 스토리 전개상 왜 이렇게 되었는지 알 수 있었다,0,story
716,분위기가 아주 무섭고 잘 만들었네요,1,directing
717,시리즈의 시작에 대한 의문점이 명확하게 풀리는 ..,0,story
718,영화 재밌게 잘 봤습니다,1,story
719,전체적으로 내용이해가 쉽지 않았어요. 그 이유중 하나가 초반부분에서부터 영화 자체에 집중하기가 좀 어려운 거 같아요.,0,story
720,오멘의 역사를 봐서 좋았습니다,1,story
721,오랜만에 엑소시즘의 클래식한 연출로 오싹해지는!,1,directing
722,영화 잘 보고 갑니다..!,1,story
723,아.. 데미안이 이렇게 탄생 했구나.. 정도로 보시면 되요.,1,story
724,오랜만에 괜찮은 공포영화,1,story
725,신은 존재하지 않고 만들어진다는 것을 보여주고 출산에 대해 성스러운것이 아닌 공포로 다루어서 좋았다,1,story
726,누가재밋다했냐 666,0,story
727,공포영화다운 분위기 좋았음,1,directing
728,종교의 이름 아래에서 얼마나 많은 비종교적인 일들이 자행되어 왔던가,1,story
729,오멘 시리즈 봤으면 이해가능 스토리,0,story
730,빠짐없는 프리퀄! 좋았다,1,story
731,너무 재밌고 또 보고싶어요,1,story
732,진심하나도안무서워요,0,story
733,"허점이 많은 내용, 갑툭튀만 있는 정도의 공포. 재밌다고 하는 분들은 공포 영화를 즐겨 보지 않는 분들일 거란 생각이 드네요. 별 1.5 / 5",0,story
734,좋아요 좋아요 좋아요 좋아요 좋아요 좋아요,1,story
735,볼만해요볼만해요볼만해요,1,story
736,오멘.. 저주의 시작.,0,story
737,탄탄한 스토리를 기반으로 빠져들게 만드는 연출까지 오멘이라는 공포영화의 명맥을 잘 이어받은 프리퀄,1,directing
738,"15세 관람등급이라기엔 무리인듯한 고어한 장면많음. 연출,음악, 여주 연기는 최고",1,actor
739,오멘 그 원대한 시작!!,1,story
740,중간 중간 놀라고 무서웠어요!,1,story
741,악마를 잘 알아보자는 결기,1,story
742,재밌습니다!!!.!,1,story
743,연출이 생각보다 괜찮습니다. 으스스 ~~,1,directing
744,고전 영화라 더 무선운것같네요,1,story
745,연출이 은근 무섭네요~~,1,directing
746,비지엠이 무섭지만 볼만했습니다,0,story
747,간만에 나온 공포영화 수작,1,story
748,날짜를 잘못 착각해서 예매해서 돈만 날렸네요.. 다시 구매하긴 했어요…^^ 재미잇을 거 같네용 (포인트라도 받으려규 작성중 ㅠㅠ 내 돈.. 내 쿠폰.. 내 포인트..),0,story
749,재미있었어요 마지막에 원작으로 이어지면서 우린 이미 알고 있는 비극으로 이어진다는것에 큰 공포를 느낍니다,1,story
750,2가 있는 듯... 너무 재밌네?,1,story
751,4천원 주고 봤는데도 아깝네요,0,story
752,"연기, 연출 다 좋네요. 음향은 약간 과한 듯",1,directing
753,다음화 주세요! 간만에 좋아하는 장르의 영화가 나와서 너무 재밌었어요 ㅠㅠ,1,story
754,"오멘 시리즈의 프리퀄 영화,전체적으로 지루한 전개가 아쉽지만 여주인공의 광기 연기가 돋보임 후속작이 나오길 기대함",0,actor
755,영화가ㅎㅎ 혼란스럽네요!!,0,story
756,공포영화 배우들은 다 이쁜듯,0,actor
757,스릴이 넘치고 후반에 긴장감이 대단하네요.,1,story
758,좋았어요 원작이 궁금해지네요,1,story
759,오멘시리즈의 시작!! 이렇게 시작되었군요,1,story
760,오멘 잘 보고 갑니다. 오멘 잘 보고 갑니다.,1,story
761,오멘 잘 봤어요. 화이팅!,1,story
762,오멘 영화 잘 봤어요.gg,1,story
763,잘 봤습니다. 화이팅하세요!,1,story
764,우리가 생각하는것을 뒤집는 반전이 좋았다,1,story
765,그냥저냥 볼만했음 음 음,0,story
766,성수에 눈과 귀를 씻고 싶을 정도로 충격적이다,1,story
767,어지간히 우려먹는다 싶은데도 보게되는 매력이 오멘 아닐런지..,0,story
768,오멘 666 다시 시작이다,1,story
769,어릴때 재밌게 무섭게 봤던 오멘 시리즈의 시작 !! 오멘을 본 사람들을 위한 영화,1,story
770,여주 신들린 연기 순수와 빙의를 잘 표현 서스페리아+에어리언+악마의 씨,1,actor
771,악마도 남존여비;;;;,1,story
772,남친이랑 첫 공포 영화 성공적!!!!,1,story
773,예전의 오멘 하면 무섭고 섬뜻 했는데 이번 영화는 무섭다기 보단 종교적으로 풀이해서 기독교의 살고자함의 의미를 둔것 같다. 기독교는 악마와 사탄을 동일시해서 배척 한다고 알고 있지만 그 속 내막은 악마의 탄생을 미끼로 기독교의 존폐를 이끄는것 같다. 종교란 그러한 점에서 믿음이 안간다.,0,story
774,볼만 했어요 오멘 1976 보고가면 좋을것 같아요,1,story
775,또 다른 오컬트 걸작이 나왔다,1,story
776,비극을 낳는 어리석은 선택들,0,story
777,고전 오멘과 완벽한 연결에 감탄,1,story
778,잘 보았습니다 ~^~^,1,story
779,재밌어요. 추천합니다~~,1,story
780,"묵직하고 끈기있게 이끌어가는 분위기가 몰입에 큰 역할을 한다. 점프스케어를 남발하는 스타일에 질려버렸던터라, 이런식의 연출이 너무 좋다. 오멘 처음 입문하고, 아무것도 모르고 봤는데도 프리퀄이라서 그런지 어려움없이 몰입해서 봤다. 배우들 연기도 좋다. 오랫만에 보는 수작.",1,actor
781,이 영화는 영화 오멘을 시작을 알리는 프리퀄 영화이었음. 내가 오멘을 처음본게 1976년도 였는데...세월이 참....,1,story
782,무슨 내용인지 잘 모르겠어요. 무섭기보다는 징그러워요 ㅠㅠ,0,story
783,이런 오컬트는 볼 수 있다. 다소 불쾌한 내용이었지만 납득안되는 것도 아니다.,0,story
784,후 이름따라갔네 오맨ㅐㅐㅐ,0,story
785,기괴하고.. 또 기과하고 … 근데 다들 연기도 너무 좋고 반전 있고 몰입력 있어서 재밌게 봤어요,1,actor
786,긴장도 안되고 무섭지도 않고 지루하기만 했던.. 666의 탄생을 보여주는 단순한 히스토리,0,story
787,재미있었습니다 ㅎㅎ 😁 😎 💗 💕 😍,1,story
788,집중해서 봤는데 뭔내용인지 하나도 모르겠음,0,story
789,15세보다는 19세 관람가될듯,0,story
790,76년도작 오멘을 정말 재미있게 봤어요 이 정도면 나쁘지 않은 프리퀄이라는 생각이 드네요 특히 주인공 배우의 연기와 결말부가 마음에 들었어요,1,actor
791,오멘의 연출력도 좋았고 배경음악이 장난 아니였습니다ㅠㅠ결말이 아쉬워서 빨리 후편을 보고싶네요,1,directing
792,루즈하고 개연성이 좀 떨어지는 듯 … 실망했어요,0,story
793,나왔던 영화 오맨중 가장 잘본것같아요,1,story
794,믿음을 뒤흔드는 끔찍하고 음습한 공포에 영화. 숨죽여 잘봤습니다.,1,story
795,오멘의 시작을 볼 수 있는 영화,1,story
796,영화관에서 혼자봤어요.. 아 진짜 무서웠는데 영화자체는 무섭다기보다 징그럽? 암튼 여주 연기 너무 잘하네요 재밌었어요,1,actor
797,긴장감을 떨어뜨리지도 높이지도 않는 어중간한 상태로 끝까지 끌고 나간다,0,story
798,영화 재미있게 잘 봤습니다!,1,story
799,프리퀄로도 충분히 공포스러운..,1,story
800,"6월 6일 6시 사탄의 아이가 태어나고, 믿음이 향하는 곳이 뒤바뀐다!",1,story
801,dsfsdafdsafsdfdsfsd,1,story
802,재밌게 잘 봤어요~♡,1,story
803,"6월 6일 6시 사탄의 아이가 태어나고, 믿음이 향하는 곳이 뒤바뀐다!",1,story
804,"6월 6일 6시 사탄의 아이가 태어나고, 믿음이 향하는 곳이 뒤바뀐다!",1,story
805,리메이크 작품이라는데 원작을 보지 않았어도 사운드와 분위기 때문에 충분히 무서웠어요 ㅎㅎ,1,directing
806,보여줄거 확실히 보여주고 재밋어요,1,story
807,진짜 재미없어요 보지마세요,0,story
808,시대흐름을 수용하지 못한 어긋난 신앙심이 부른 비극의 씨앗,0,story
809,재밌었어요. 공포보다는 스토리에 무게를 뒀습니다. 배우도 연기 잘하네요,1,actor
810,오매야애앤오매애야얀,1,story
811,"재미도 있고, 괜찮았다.",1,story
812,너무 무서웠어요 좋았구요,1,story
813,오멘 원작과 비교하지마. '더 넌' 의 후속작이라면 몰라도.,0,story
814,재밌었당! 연기가 좋았다,1,actor
815,오멘 공포는 맞는거 같네요...,0,story
816,나름 괜찮다. 오멘처음봤을때 처럼 강렬한 느낌은 없음. 뭔가 심심,1,story
817,무섭지도 않고 더러운영화 왜 끈적한 괴물이 나오는거지!!,0,story
818,추억 속에 남겨두었어야 했다.,1,story
819,장난 아니게 고어하고 무서움. 꼭..마음의 준비하고 가기,1,story
820,굳 ㅋㅋ 쫄리네요ㅋㅋ 무습,1,story
821,분위기도 음침하도 제대로 된 오컬트 영화입니다,1,directing
822,오멘을 안봣는데 이거보고 오멘도 봣다,1,story
823,저녁 먹고 자는 바람에 못봤어요,0,story
824,너무 예상되는 뻔한 영화,0,story
825,간만에 보는 공포영화네염.굿굿...마지막 대사 소름.,1,story
826,추억의 오맨 진지함이 장착,1,story
827,아 어두워 어두워 갑자기 살기 무서워지네ㅠㅠ,1,story
828,그리 무섭지는 않은데 사운드 때문에 중간중간 깜짝깜짝 하는 맛이 있다.. 대낮에 이 넓은 영화관안에 관람객이 나 혼자라는게 더 소름.,0,story
829,연출.연기. 내용 모두가 다 잘된 작품입니다. 추천 .☆4.5 수작,1,story
830,"무섭지는 않고,,, 악마 탄생 비하인드 정도랄까,,,",0,story
831,생각보다 별루입니다...,0,story
832,얼마전에 본 씬이랑 오멘이랑 한판 붙었으면 하는 바람으로 새로운 멀티버스의 향연으로 기대합니다,1,directing
833,재미있게 잘 봤습니다 ~~^^,1,story
834,개인 취향에 따라 확실히 나눠질 듯... 저는 무섭지도 않고... 무엇을 전달하려는지 잘 모르겠네요! 아무런 기대를 하지말고 그냥 보세요! ㅎ,0,story
835,생각보다 재밌었어요 2편기대@!!!,1,story
836,클래식한 맛으로 보는거쥬.. 막 심장이 쫄깃하게 무서운건 아님 ㅋㅋ,1,story
837,역대공포영화중에서재미있어요,1,story
838,재밌게 잘봤습니다! 감사합니다,1,story
839,조금 아쉬운감이 있지만 볼만했어요,1,story
840,기대보단 살짝 아쉬웠지만 잘 봤어요~,1,story
841,재밌게 잘 보았습니다^^,1,story
842,재미있었ㅇ습니다~~~,1,story
843,재미있게 잘 봐습니당~,1,story
844,원작을 잊고 다시 쓰는 프리퀄,0,story
845,잘 관람했습니당~~^^,1,story
846,그럭저럭 볼만했습니다.,0,story
847,그럭저럭 볼만했습니다.,0,story
848,무섭다더니 무섭지도 않고 내용도 이해가 안되는내용이다,0,story
